# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Tilia japonica trunk.
#wl,R
350,0.0933139
351,0.0901016
352,0.0831774
353,0.0835052
354,0.086979
355,0.0899659
356,0.0915128
357,0.0890975
358,0.0865309
359,0.0869557
360,0.0879216
361,0.0870156
362,0.0856722
363,0.0859548
364,0.0869496
365,0.0874607
366,0.0871255
367,0.0858541
368,0.0857852
369,0.0872705
370,0.0893886
371,0.0876472
372,0.0864255
373,0.0867331
374,0.0878071
375,0.0880185
376,0.0888591
377,0.0899347
378,0.0887664
379,0.0890275
380,0.0897131
381,0.0895582
382,0.0894641
383,0.089725
384,0.0900791
385,0.0907189
386,0.091027
387,0.090632
388,0.0902928
389,0.0917693
390,0.0927371
391,0.0927279
392,0.0922434
393,0.0933609
394,0.0940121
395,0.0935441
396,0.0924427
397,0.0927498
398,0.0933383
399,0.093671
400,0.0950466
401,0.0950286
402,0.0944951
403,0.094622
404,0.093707
405,0.093734
406,0.0946853
407,0.0954662
408,0.0958306
409,0.0958615
410,0.0955681
411,0.0952833
412,0.0953003
413,0.09568
414,0.096357
415,0.0965055
416,0.0961859
417,0.0959698
418,0.0965258
419,0.0966027
420,0.0966723
421,0.0970096
422,0.0965305
423,0.0966923
424,0.0970165
425,0.0966125
426,0.0971187
427,0.0973235
428,0.0972235
429,0.0976833
430,0.0976512
431,0.0975437
432,0.0976512
433,0.097748
434,0.0980123
435,0.0984792
436,0.0988782
437,0.0988152
438,0.0988502
439,0.0992572
440,0.0992143
441,0.0993127
442,0.0995523
443,0.0999775
444,0.100898
445,0.101503
446,0.101633
447,0.101751
448,0.10198
449,0.102605
450,0.103447
451,0.103616
452,0.103721
453,0.104187
454,0.104523
455,0.104801
456,0.10497
457,0.104984
458,0.105237
459,0.105449
460,0.105677
461,0.105972
462,0.106117
463,0.106172
464,0.106317
465,0.106721
466,0.10711
467,0.107388
468,0.107556
469,0.107586
470,0.107851
471,0.108245
472,0.108426
473,0.10841
474,0.108578
475,0.108861
476,0.108899
477,0.109178
478,0.109508
479,0.10963
480,0.11018
481,0.11035
482,0.110109
483,0.110622
484,0.110953
485,0.11116
486,0.111744
487,0.112117
488,0.112572
489,0.113062
490,0.113408
491,0.11396
492,0.114599
493,0.115227
494,0.11578
495,0.116567
496,0.117392
497,0.117913
498,0.118748
499,0.119643
500,0.120448
501,0.121126
502,0.122004
503,0.12304
504,0.124109
505,0.125038
506,0.126019
507,0.127225
508,0.12846
509,0.129593
510,0.130775
511,0.13226
512,0.133523
513,0.134836
514,0.136145
515,0.137316
516,0.138972
517,0.140605
518,0.141989
519,0.143691
520,0.145186
521,0.146599
522,0.148279
523,0.150049
524,0.151843
525,0.153515
526,0.154976
527,0.156837
528,0.158821
529,0.160714
530,0.16247
531,0.164098
532,0.16578
533,0.167568
534,0.16917
535,0.170825
536,0.172557
537,0.174259
538,0.1759
539,0.177461
540,0.179122
541,0.180544
542,0.181929
543,0.183321
544,0.184597
545,0.185808
546,0.187125
547,0.188492
548,0.189735
549,0.190856
550,0.192147
551,0.193149
552,0.194289
553,0.195347
554,0.196195
555,0.197135
556,0.197918
557,0.198713
558,0.199407
559,0.199917
560,0.200327
561,0.200739
562,0.201041
563,0.201437
564,0.201724
565,0.201838
566,0.201886
567,0.202094
568,0.202158
569,0.201971
570,0.201882
571,0.201903
572,0.201898
573,0.20197
574,0.20179
575,0.201795
576,0.201863
577,0.201699
578,0.201572
579,0.201703
580,0.201785
581,0.201863
582,0.201871
583,0.201873
584,0.202084
585,0.202202
586,0.202075
587,0.20202
588,0.202234
589,0.202323
590,0.202513
591,0.20261
592,0.202668
593,0.202663
594,0.202876
595,0.203077
596,0.203239
597,0.203399
598,0.203496
599,0.203825
600,0.203912
601,0.20399
602,0.20427
603,0.204286
604,0.204365
605,0.204487
606,0.204579
607,0.204726
608,0.20479
609,0.204687
610,0.204654
611,0.204662
612,0.204481
613,0.20432
614,0.204149
615,0.20385
616,0.20365
617,0.203621
618,0.20359
619,0.203494
620,0.203416
621,0.203432
622,0.203582
623,0.20377
624,0.203885
625,0.204049
626,0.204303
627,0.204546
628,0.204796
629,0.205011
630,0.205105
631,0.205212
632,0.205185
633,0.205055
634,0.205103
635,0.204717
636,0.204131
637,0.203363
638,0.202128
639,0.200663
640,0.199258
641,0.197753
642,0.195996
643,0.194082
644,0.192439
645,0.190676
646,0.189027
647,0.187612
648,0.186252
649,0.185196
650,0.184695
651,0.184391
652,0.184392
653,0.18457
654,0.184625
655,0.184858
656,0.185014
657,0.18461
658,0.183773
659,0.182645
660,0.181331
661,0.179974
662,0.178495
663,0.176581
664,0.174591
665,0.172873
666,0.171336
667,0.169831
668,0.168414
669,0.167246
670,0.166305
671,0.165701
672,0.16533
673,0.165137
674,0.165167
675,0.165427
676,0.165773
677,0.166283
678,0.166857
679,0.167679
680,0.168664
681,0.16978
682,0.17154
683,0.17408
684,0.177275
685,0.181234
686,0.185859
687,0.19147
688,0.198163
689,0.205383
690,0.212967
691,0.22111
692,0.229464
693,0.237614
694,0.245606
695,0.253216
696,0.26069
697,0.26755
698,0.273933
699,0.280201
700,0.286055
701,0.291332
702,0.296107
703,0.301034
704,0.305544
705,0.309208
706,0.312898
707,0.316664
708,0.320006
709,0.322904
710,0.325854
711,0.328829
712,0.331519
713,0.333979
714,0.336506
715,0.33878
716,0.341253
717,0.343936
718,0.345811
719,0.347502
720,0.349828
721,0.351897
722,0.353876
723,0.355546
724,0.357257
725,0.359495
726,0.36164
727,0.363637
728,0.36483
729,0.366323
730,0.367862
731,0.369505
732,0.371026
733,0.372426
734,0.374151
735,0.375471
736,0.376813
737,0.37833
738,0.379843
739,0.381237
740,0.382158
741,0.383078
742,0.384876
743,0.385964
744,0.386607
745,0.387503
746,0.388754
747,0.390105
748,0.390871
749,0.392158
750,0.392916
751,0.393694
752,0.394935
753,0.395873
754,0.397106
755,0.398454
756,0.39917
757,0.399773
758,0.400954
759,0.402137
760,0.402836
761,0.403527
762,0.404466
763,0.405332
764,0.406294
765,0.40731
766,0.407578
767,0.408655
768,0.410585
769,0.41141
770,0.410942
771,0.411735
772,0.413297
773,0.414155
774,0.414964
775,0.416056
776,0.416937
777,0.417853
778,0.418597
779,0.41965
780,0.420836
781,0.422099
782,0.422341
783,0.423374
784,0.424874
785,0.42597
786,0.426075
787,0.426838
788,0.428177
789,0.429453
790,0.430318
791,0.430495
792,0.43094
793,0.431714
794,0.433003
795,0.434228
796,0.435354
797,0.436651
798,0.437043
799,0.437494
800,0.439156
801,0.440023
802,0.440755
803,0.442571
804,0.443402
805,0.443986
806,0.444522
807,0.445559
808,0.44713
809,0.447491
810,0.448213
811,0.449295
812,0.450168
813,0.451032
814,0.452341
815,0.453964
816,0.454637
817,0.454882
818,0.456187
819,0.456941
820,0.457307
821,0.457921
822,0.458928
823,0.459578
824,0.461085
825,0.462013
826,0.463042
827,0.464019
828,0.464554
829,0.465728
830,0.466854
831,0.467288
832,0.468186
833,0.469377
834,0.470345
835,0.471197
836,0.472313
837,0.472829
838,0.473966
839,0.474067
840,0.473495
841,0.475025
842,0.476992
843,0.477191
844,0.478132
845,0.479639
846,0.480055
847,0.480192
848,0.481337
849,0.482396
850,0.48303
851,0.484517
852,0.485438
853,0.485356
854,0.486931
855,0.486788
856,0.487266
857,0.48914
858,0.490037
859,0.490361
860,0.490043
861,0.492485
862,0.493949
863,0.49402
864,0.495625
865,0.494345
866,0.495494
867,0.497957
868,0.499273
869,0.499555
870,0.499532
871,0.500246
872,0.502121
873,0.503666
874,0.502135
875,0.501059
876,0.502402
877,0.505061
878,0.506248
879,0.506765
880,0.507495
881,0.507861
882,0.507736
883,0.509328
884,0.511771
885,0.513233
886,0.512949
887,0.51233
888,0.513114
889,0.514272
890,0.515812
891,0.516146
892,0.517708
893,0.517812
894,0.518844
895,0.519756
896,0.520157
897,0.520375
898,0.521703
899,0.522467
900,0.523366
901,0.524978
902,0.525436
903,0.525428
904,0.526672
905,0.527718
906,0.527475
907,0.528105
908,0.529964
909,0.530543
910,0.530139
911,0.530935
912,0.532227
913,0.533097
914,0.532895
915,0.534015
916,0.535786
917,0.536328
918,0.536449
919,0.537097
920,0.537322
921,0.536993
922,0.538221
923,0.539754
924,0.539901
925,0.540289
926,0.542067
927,0.542864
928,0.543049
929,0.543266
930,0.54337
931,0.544822
932,0.545811
933,0.546436
934,0.547158
935,0.546911
936,0.548045
937,0.548796
938,0.548775
939,0.55034
940,0.551007
941,0.551402
942,0.552294
943,0.551911
944,0.552458
945,0.554344
946,0.555561
947,0.554675
948,0.555427
949,0.556708
950,0.5566
951,0.557072
952,0.558263
