# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Castanea crenata trunk.
#wl,R
350,0.0267744
351,0.0228182
352,0.0257412
353,0.0268711
354,0.02489
355,0.0221487
356,0.0240294
357,0.0283269
358,0.0300733
359,0.0273648
360,0.0254578
361,0.025978
362,0.0275704
363,0.0278889
364,0.0281707
365,0.0273737
366,0.0260884
367,0.0264201
368,0.0278003
369,0.0276052
370,0.0254141
371,0.0269278
372,0.0277897
373,0.0275091
374,0.0274349
375,0.0284155
376,0.0292242
377,0.0289414
378,0.0273389
379,0.0272206
380,0.0281259
381,0.0287665
382,0.0276572
383,0.0275696
384,0.0279635
385,0.0272084
386,0.0280229
387,0.0282292
388,0.0275774
389,0.0288864
390,0.0295317
391,0.0294071
392,0.0289838
393,0.0281359
394,0.028929
395,0.0306757
396,0.0309812
397,0.0290931
398,0.0282931
399,0.0296917
400,0.030246
401,0.0293378
402,0.028882
403,0.0302951
404,0.0294634
405,0.0294304
406,0.0302102
407,0.0296637
408,0.0291503
409,0.0298776
410,0.0314936
411,0.0307008
412,0.0304512
413,0.0306826
414,0.0305455
415,0.0307552
416,0.0305994
417,0.0303534
418,0.03118
419,0.0318188
420,0.0317457
421,0.0310841
422,0.0311451
423,0.0315324
424,0.032023
425,0.0324873
426,0.0323254
427,0.0320921
428,0.0320848
429,0.0316996
430,0.03187
431,0.0323435
432,0.0325713
433,0.0326147
434,0.0327898
435,0.0329426
436,0.0326024
437,0.0327981
438,0.0330953
439,0.0331798
440,0.0334053
441,0.0333887
442,0.033276
443,0.0334415
444,0.0338755
445,0.0341273
446,0.0340947
447,0.0340416
448,0.0339284
449,0.0341514
450,0.034763
451,0.0347263
452,0.0346474
453,0.0347949
454,0.0349464
455,0.0351625
456,0.0353312
457,0.0353549
458,0.0353084
459,0.0354054
460,0.0355519
461,0.0355883
462,0.0358688
463,0.0360761
464,0.0361629
465,0.0363714
466,0.0364264
467,0.0364631
468,0.0366377
469,0.0368447
470,0.0368736
471,0.036899
472,0.0372991
473,0.037586
474,0.03766
475,0.0375388
476,0.0375752
477,0.0377613
478,0.0379239
479,0.037913
480,0.0380771
481,0.0383415
482,0.038525
483,0.0384616
484,0.0385338
485,0.038714
486,0.0390046
487,0.0392745
488,0.0393689
489,0.039431
490,0.0397672
491,0.0398887
492,0.0400169
493,0.0403072
494,0.0405448
495,0.0407545
496,0.040959
497,0.0411586
