# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Aesculus turbinata trunk.
#wl,R
350,0.0869388
351,0.0880315
352,0.0819844
353,0.0859935
354,0.0880185
355,0.0839014
356,0.0806613
357,0.0802474
358,0.0837477
359,0.0888336
360,0.0846355
361,0.0810029
362,0.0818964
363,0.0860387
364,0.0815735
365,0.0794273
366,0.0824263
367,0.0828499
368,0.0819678
369,0.0820179
370,0.0840433
371,0.0842587
372,0.0838035
373,0.0841755
374,0.0864151
375,0.0870032
376,0.0870192
377,0.0870919
378,0.0871694
379,0.08777
380,0.0886362
381,0.0892659
382,0.0885963
383,0.0894088
384,0.0906688
385,0.0905285
386,0.0908549
387,0.0912203
388,0.091701
389,0.0929211
390,0.0924789
391,0.0924199
392,0.0944383
393,0.0952566
394,0.095225
395,0.0949114
396,0.0949346
397,0.0952047
398,0.096437
399,0.0980506
400,0.0973242
401,0.0972797
402,0.0977838
403,0.0979596
404,0.0984334
405,0.0994168
406,0.100051
407,0.0994558
408,0.09966
409,0.100308
410,0.100807
411,0.10174
412,0.101657
413,0.101135
414,0.101396
415,0.102014
416,0.102257
417,0.102363
418,0.103179
419,0.103933
420,0.104413
421,0.104595
422,0.104688
423,0.105083
424,0.105522
425,0.105774
426,0.106122
427,0.106552
428,0.107215
429,0.107281
430,0.10745
431,0.107877
432,0.108248
433,0.108664
434,0.109098
435,0.109592
436,0.110046
437,0.110546
438,0.110657
439,0.110471
440,0.111111
441,0.111624
442,0.111992
443,0.112654
444,0.112984
445,0.113283
446,0.11376
447,0.114245
448,0.114877
449,0.11551
450,0.115872
451,0.116402
452,0.116818
453,0.117341
454,0.11768
455,0.11832
456,0.118936
457,0.119251
458,0.119747
459,0.120118
460,0.120505
461,0.121031
462,0.121308
463,0.121707
464,0.122261
465,0.122476
466,0.122742
467,0.123247
468,0.123967
469,0.124208
470,0.124502
471,0.124959
472,0.12548
473,0.125903
474,0.126355
475,0.126727
476,0.127168
477,0.127505
478,0.127786
479,0.128159
480,0.128646
481,0.129096
482,0.12939
483,0.129751
484,0.130401
485,0.130946
486,0.13147
487,0.132031
488,0.132601
489,0.13313
490,0.133638
491,0.134265
492,0.134972
493,0.135695
494,0.136195
