# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Cryptomeria japonica trunk.
#wl,R
350,0.0329111
351,0.0344868
352,0.034402
353,0.0313432
354,0.0305833
355,0.0309868
356,0.0323253
357,0.0308634
358,0.029721
359,0.0294555
360,0.0291025
361,0.0303727
362,0.0323257
363,0.0314917
364,0.0314856
365,0.0308913
366,0.0280977
367,0.0284864
368,0.0292286
369,0.0296365
370,0.0302522
371,0.0300452
372,0.0292658
373,0.029358
374,0.0294009
375,0.0295668
376,0.029921
377,0.029685
378,0.0295518
379,0.0295459
380,0.0301312
381,0.0302999
382,0.0300376
383,0.0301324
384,0.0298102
385,0.0295742
386,0.0301545
387,0.0309771
388,0.0313922
389,0.0307978
390,0.030344
391,0.0301507
392,0.0302677
393,0.0303406
394,0.03058
395,0.0307117
396,0.0300344
397,0.0298006
398,0.0298893
399,0.0303202
400,0.0307239
401,0.0309214
402,0.030918
403,0.0312696
404,0.030945
405,0.0304457
406,0.0310306
407,0.0314382
408,0.0314998
409,0.0309528
410,0.0312469
411,0.0312979
412,0.0308917
413,0.0308097
414,0.0310982
415,0.031477
416,0.0311785
417,0.0312624
418,0.0314268
419,0.0314978
420,0.0312879
421,0.03118
422,0.0313236
423,0.0314346
424,0.0314048
425,0.0313189
426,0.0314851
427,0.0315465
428,0.0316321
429,0.0317853
430,0.0317029
431,0.0317137
432,0.0319321
433,0.0319095
434,0.0318808
435,0.0319129
436,0.0320973
437,0.0321622
438,0.0321505
439,0.0321885
440,0.0322366
441,0.0323309
442,0.0324768
443,0.0325516
444,0.0325807
445,0.0325399
446,0.0325811
447,0.0326972
448,0.0327751
449,0.032679
450,0.0328318
451,0.0329922
452,0.0329952
453,0.0330616
454,0.0331266
455,0.0331723
456,0.0332285
457,0.0333502
458,0.0335076
459,0.0335293
460,0.0335109
461,0.0335259
462,0.0336569
463,0.0337717
464,0.0338495
465,0.0338471
466,0.0339733
467,0.0341672
468,0.0343699
469,0.0342031
470,0.0341947
471,0.0342986
472,0.0344388
473,0.0345254
474,0.0346323
475,0.0347369
476,0.0348014
477,0.0348332
478,0.034864
479,0.0350376
480,0.0351324
481,0.0351905
482,0.0352995
483,0.0353855
484,0.0354916
485,0.0355289
486,0.0356336
487,0.0357208
488,0.0358197
489,0.0359485
490,0.0361257
491,0.0363409
492,0.0364927
493,0.0365935
494,0.0367081
495,0.0368844
496,0.0370054
497,0.0371495
498,0.0373686
499,0.0374547
500,0.0376327
501,0.0378506
502,0.0379885
503,0.0381884
504,0.0384158
505,0.0386062
506,0.0387782
507,0.0389703
508,0.0391991
509,0.0393735
510,0.0395836
511,0.0398727
512,0.0400546
513,0.0402596
514,0.0404751
515,0.0406762
516,0.0409276
517,0.041135
518,0.0412471
519,0.0415477
520,0.0417953
521,0.0419847
522,0.0422122
523,0.0424776
524,0.0427274
525,0.0429126
526,0.0431081
527,0.0433363
528,0.0435783
529,0.0438121
530,0.0440082
531,0.0441546
532,0.0442893
533,0.0445373
534,0.0447844
535,0.0449437
536,0.0451408
537,0.0453618
538,0.0456239
539,0.0458196
540,0.0460235
541,0.04626
542,0.046502
543,0.0467091
544,0.0469183
545,0.0471327
546,0.0474026
547,0.0476574
548,0.0478952
549,0.0481258
550,0.0484287
551,0.0486553
552,0.0489016
553,0.0491974
554,0.0494874
555,0.049735
556,0.0499297
557,0.0501838
558,0.0505107
559,0.0506798
560,0.0508825
561,0.051172
562,0.0514022
563,0.0516419
564,0.0518728
565,0.0521162
566,0.0523441
567,0.0526335
568,0.0529496
569,0.0531674
570,0.0533874
571,0.0536324
572,0.0539204
573,0.0541833
574,0.0543963
575,0.0547226
576,0.0550178
577,0.0552741
578,0.0555102
579,0.0558142
580,0.0561265
581,0.0564467
582,0.0567629
583,0.0570698
584,0.0574073
585,0.0577382
586,0.0580337
587,0.0583524
588,0.0587544
589,0.0591554
590,0.0595379
591,0.0598591
592,0.0601747
593,0.0605229
594,0.0609674
595,0.0613754
596,0.0617849
597,0.0621854
598,0.0625558
599,0.0629907
600,0.0633796
601,0.0638294
602,0.0643161
603,0.0647156
604,0.0651352
605,0.0655496
606,0.0659805
607,0.066449
608,0.0669242
609,0.0673563
610,0.067814
611,0.0682969
612,0.0687531
613,0.0692273
614,0.0697195
615,0.0702011
616,0.0706924
617,0.0712217
618,0.0718007
619,0.0723478
620,0.0728774
621,0.0734401
622,0.0740218
623,0.0745929
624,0.0751129
625,0.075702
626,0.0762887
627,0.0768672
628,0.077495
629,0.0781202
630,0.0787045
631,0.0793121
632,0.0798792
633,0.0804312
634,0.0811039
635,0.0816628
636,0.0821636
637,0.0826838
638,0.0830852
639,0.0834693
640,0.0839108
641,0.0842613
642,0.0846508
643,0.0849963
644,0.0853548
645,0.0857267
646,0.0861721
647,0.0867194
648,0.0872208
649,0.0877291
650,0.0883757
651,0.0890551
652,0.0897588
653,0.0904919
654,0.0911751
655,0.0918715
656,0.0925329
657,0.0930056
658,0.0933993
659,0.0937696
660,0.0941292
661,0.0945533
662,0.0950277
663,0.0954129
664,0.0957655
665,0.0962983
666,0.0968865
667,0.097497
668,0.0981806
669,0.0989563
670,0.0997822
671,0.100757
672,0.101792
673,0.102844
674,0.10393
675,0.105148
676,0.106406
677,0.107778
678,0.109253
679,0.110915
680,0.112643
681,0.114617
682,0.116829
683,0.119241
684,0.121898
685,0.124685
686,0.127437
687,0.130392
688,0.133574
689,0.136643
690,0.139565
691,0.142496
692,0.145438
693,0.14823
694,0.150978
695,0.153673
696,0.156392
697,0.158901
698,0.161355
699,0.16389
700,0.166413
701,0.168818
702,0.171042
703,0.173486
704,0.17584
705,0.177865
706,0.180018
707,0.182326
708,0.184485
709,0.186436
710,0.188448
711,0.190577
712,0.192609
713,0.194534
714,0.196551
715,0.198415
716,0.200375
717,0.202546
718,0.204266
719,0.2059
720,0.207964
721,0.209828
722,0.211666
723,0.213354
724,0.215095
725,0.217166
726,0.219199
727,0.221183
728,0.222749
729,0.224523
730,0.226331
731,0.228122
732,0.229918
733,0.231695
734,0.23366
735,0.235412
736,0.237165
737,0.23908
738,0.241027
739,0.24282
740,0.244408
741,0.24604
742,0.248125
743,0.249776
744,0.251193
745,0.252782
746,0.254627
747,0.256484
748,0.257994
749,0.259887
750,0.261387
751,0.262861
752,0.264696
753,0.266407
754,0.268271
755,0.270226
756,0.271757
757,0.273187
758,0.275029
759,0.276861
760,0.278323
761,0.279803
762,0.281504
763,0.283166
764,0.28484
765,0.286586
766,0.287812
767,0.289584
768,0.29185
769,0.293377
770,0.294048
771,0.295618
772,0.297712
773,0.299328
774,0.300891
775,0.302651
776,0.304227
777,0.305754
778,0.307223
779,0.308947
780,0.310758
781,0.312582
782,0.313644
783,0.315302
784,0.31726
785,0.318935
786,0.319884
787,0.321258
788,0.323086
789,0.324881
790,0.326329
791,0.327225
792,0.328333
793,0.329715
794,0.331521
795,0.333145
796,0.334651
797,0.336352
798,0.337418
799,0.338517
800,0.340589
801,0.342049
802,0.343448
803,0.345691
804,0.347182
805,0.3485
806,0.349829
807,0.351518
808,0.353569
809,0.354851
810,0.3563
811,0.357906
812,0.359333
813,0.360827
814,0.362571
815,0.364531
816,0.365749
817,0.366631
818,0.368322
819,0.369504
820,0.370399
821,0.371471
822,0.37284
823,0.373878
824,0.375553
825,0.376753
826,0.378019
827,0.379213
828,0.380038
829,0.381426
830,0.382841
831,0.383447
832,0.384506
833,0.385814
834,0.3868
835,0.387742
836,0.388899
837,0.389547
838,0.390668
839,0.391086
840,0.390884
841,0.392333
842,0.394179
843,0.394645
844,0.395738
845,0.397215
846,0.397823
847,0.398202
848,0.399397
849,0.400531
850,0.401419
851,0.402829
852,0.403782
853,0.403977
854,0.405421
855,0.405517
856,0.406163
857,0.407742
858,0.408577
859,0.408964
860,0.408716
861,0.410804
862,0.412075
863,0.41226
864,0.413768
865,0.412732
866,0.41375
867,0.415847
868,0.417131
869,0.417658
870,0.417731
871,0.418471
872,0.420336
873,0.422116
874,0.421342
875,0.420881
876,0.422403
877,0.425082
878,0.426649
879,0.427688
880,0.428859
881,0.429843
882,0.430531
883,0.432659
884,0.435309
885,0.437457
886,0.437937
887,0.437956
888,0.439386
889,0.441084
890,0.443235
891,0.444325
892,0.446163
893,0.446849
894,0.44833
895,0.449699
896,0.450667
897,0.451486
898,0.45332
899,0.454607
900,0.455659
901,0.457449
902,0.458471
903,0.459019
904,0.460386
905,0.461731
906,0.461891
907,0.462769
908,0.464541
909,0.465299
910,0.465321
911,0.466449
912,0.467723
913,0.46871
914,0.468801
915,0.470022
916,0.471557
917,0.472231
918,0.472735
919,0.473374
920,0.473838
921,0.473849
922,0.475073
923,0.476135
924,0.476015
925,0.47637
926,0.478386
927,0.479028
928,0.478912
929,0.47909
930,0.479422
931,0.480172
932,0.48109
933,0.481678
934,0.481971
935,0.482318
936,0.482557
937,0.482761
938,0.483342
939,0.483989
940,0.484377
941,0.484673
942,0.48508
943,0.484859
944,0.485004
945,0.486042
946,0.486574
947,0.485665
948,0.485686
949,0.486271
950,0.486353
951,0.486244
952,0.48648
953,0.486108
954,0.485693
955,0.486007
956,0.486011
957,0.486054
958,0.485843
959,0.485381
960,0.485201
961,0.485454
962,0.486153
963,0.48644
964,0.486458
965,0.486666
966,0.486145
967,0.485544
968,0.487202
969,0.488111
970,0.488068
971,0.488601
972,0.48873
973,0.488572
974,0.488805
975,0.490309
976,0.490577
977,0.490719
978,0.491077
979,0.491227
980,0.492011
981,0.492117
982,0.493381
983,0.493554
984,0.493379
985,0.494158
986,0.494822
987,0.495061
988,0.495
989,0.495282
990,0.495563
991,0.496519
992,0.497202
993,0.497529
994,0.497561
995,0.504463
996,0.50647
997,0.507245
998,0.50792
999,0.508603
1000,0.509069
1001,0.50958
1002,0.511274
1003,0.512028
1004,0.51207
1005,0.512327
1006,0.513397
1007,0.513809
1008,0.514253
1009,0.515262
1010,0.51663
1011,0.516931
1012,0.517652
1013,0.518524
1014,0.519171
1015,0.520401
1016,0.52078
1017,0.521418
1018,0.523478
1019,0.524564
1020,0.525427
1021,0.525239
1022,0.526062
1023,0.526892
1024,0.526688
1025,0.527087
1026,0.528579
1027,0.529942
1028,0.530535
1029,0.530812
1030,0.5317
1031,0.532263
1032,0.532982
1033,0.533636
1034,0.534322
1035,0.534695
1036,0.53579
1037,0.536475
1038,0.536485
1039,0.537073
1040,0.538517
1041,0.539478
1042,0.540201
1043,0.542206
1044,0.54206
1045,0.543086
1046,0.544405
1047,0.544995
1048,0.546432
1049,0.546739
1050,0.547369
1051,0.547781
1052,0.547953
1053,0.548159
1054,0.549133
1055,0.550393
1056,0.551117
1057,0.551453
1058,0.551659
1059,0.552356
1060,0.552916
1061,0.553466
1062,0.554238
1063,0.55495
1064,0.554985
1065,0.555296
1066,0.556044
1067,0.556882
1068,0.557565
1069,0.557817
1070,0.558411
1071,0.559117
1072,0.560105
1073,0.560174
1074,0.560319
1075,0.560713
1076,0.562683
1077,0.563657
1078,0.563638
1079,0.563763
1080,0.563369
1081,0.563261
1082,0.563591
1083,0.564333
1084,0.565648
1085,0.567102
1086,0.568029
1087,0.568052
1088,0.567607
1089,0.566667
1090,0.566228
1091,0.567449
1092,0.567873
1093,0.568246
1094,0.569131
1095,0.569857
1096,0.570288
1097,0.570478
1098,0.570556
1099,0.570087
1100,0.571266
1101,0.571784
1102,0.571554
1103,0.571601
1104,0.571524
1105,0.572092
1106,0.572993
1107,0.57341
1108,0.573776
1109,0.57346
1110,0.573193
1111,0.573645
1112,0.574124
1113,0.574176
1114,0.574666
1115,0.576515
1116,0.576773
1117,0.576247
1118,0.576122
1119,0.575179
1120,0.575132
1121,0.575258
1122,0.57455
1123,0.573148
1124,0.573394
1125,0.573374
1126,0.573311
1127,0.572829
1128,0.572475
1129,0.572058
1130,0.571489
1131,0.570143
1132,0.569353
1133,0.568058
1134,0.566817
1135,0.566161
1136,0.566001
1137,0.564573
1138,0.562937
1139,0.561758
1140,0.560457
1141,0.557039
1142,0.554713
1143,0.553531
1144,0.55144
1145,0.550578
1146,0.548275
1147,0.545952
1148,0.545232
1149,0.544938
1150,0.542836
1151,0.540143
1152,0.538597
1153,0.536574
1154,0.535888
1155,0.535719
1156,0.535793
1157,0.535288
1158,0.533382
1159,0.532192
1160,0.532607
1161,0.532969
1162,0.532144
1163,0.531159
1164,0.530109
1165,0.529107
1166,0.529568
1167,0.530041
1168,0.529872
1169,0.528433
1170,0.528663
1171,0.528634
1172,0.528322
1173,0.528199
1174,0.528245
1175,0.528848
1176,0.528874
1177,0.52849
1178,0.528044
1179,0.527854
1180,0.528354
1181,0.528352
1182,0.528845
1183,0.529201
1184,0.529601
1185,0.530037
1186,0.530281
1187,0.530415
1188,0.530743
1189,0.53128
1190,0.530819
1191,0.53043
1192,0.53054
1193,0.530381
1194,0.531069
1195,0.530851
1196,0.529943
1197,0.530265
1198,0.531653
1199,0.531744
1200,0.532356
1201,0.532882
1202,0.532251
1203,0.532519
1204,0.53352
1205,0.534033
1206,0.533293
1207,0.533059
1208,0.534267
1209,0.534918
1210,0.535138
1211,0.536046
1212,0.536388
1213,0.535889
1214,0.536071
1215,0.537547
1216,0.537699
1217,0.537567
1218,0.538113
1219,0.539416
1220,0.540416
1221,0.541061
1222,0.541542
1223,0.542518
1224,0.542984
1225,0.543161
1226,0.543691
1227,0.544928
1228,0.545695
1229,0.546052
1230,0.546126
1231,0.546026
1232,0.546721
1233,0.547698
1234,0.548018
1235,0.549541
1236,0.549728
1237,0.549913
1238,0.550397
1239,0.551401
1240,0.552289
1241,0.55233
1242,0.552627
1243,0.553363
1244,0.554241
1245,0.554584
1246,0.554684
1247,0.555164
1248,0.556905
1249,0.55756
1250,0.557075
1251,0.557666
1252,0.558689
1253,0.559086
1254,0.560187
1255,0.560606
1256,0.560175
1257,0.561106
1258,0.561855
1259,0.562342
1260,0.562384
1261,0.562532
1262,0.563059
1263,0.563051
1264,0.563223
1265,0.563445
1266,0.563823
1267,0.564225
1268,0.563678
1269,0.56451
1270,0.565488
1271,0.565288
1272,0.565936
1273,0.565551
1274,0.564773
1275,0.564738
1276,0.564556
1277,0.564181
1278,0.564677
1279,0.564964
1280,0.565225
1281,0.565599
1282,0.565534
1283,0.565208
1284,0.565076
1285,0.564747
1286,0.56458
1287,0.564311
1288,0.564415
1289,0.564471
1290,0.564324
1291,0.563467
1292,0.562729
1293,0.562197
1294,0.561216
1295,0.560768
1296,0.560268
1297,0.560094
1298,0.560069
1299,0.559232
1300,0.558569
1301,0.557982
1302,0.557738
1303,0.556605
1304,0.555068
1305,0.55335
1306,0.552214
1307,0.55145
1308,0.550804
