# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Zelkova serrata trunk.
#wl,R
350,0.113528
351,0.110751
352,0.109976
353,0.112795
354,0.114861
355,0.113136
356,0.107582
357,0.110121
358,0.114665
359,0.115535
360,0.114965
361,0.113174
362,0.111865
363,0.112164
364,0.113842
365,0.113671
366,0.112233
367,0.113321
368,0.115201
369,0.115729
370,0.11455
371,0.113753
372,0.113962
373,0.114354
374,0.113898
375,0.114395
376,0.114737
377,0.114818
378,0.116329
379,0.117701
380,0.117426
381,0.115529
382,0.115738
383,0.117127
384,0.118149
385,0.118234
386,0.118097
387,0.117444
388,0.116961
389,0.118214
390,0.118582
391,0.118364
392,0.118385
393,0.118555
394,0.118795
395,0.119169
396,0.11966
397,0.118917
398,0.118992
399,0.12035
400,0.120353
401,0.121069
402,0.121249
403,0.1198
404,0.120848
405,0.121262
406,0.120585
407,0.121137
408,0.121101
409,0.120832
410,0.120746
411,0.12181
412,0.121552
413,0.121027
414,0.122017
415,0.121879
416,0.121804
417,0.122396
418,0.123085
419,0.123031
420,0.122953
421,0.123275
422,0.122865
423,0.123328
424,0.124074
425,0.123984
426,0.124
427,0.123794
428,0.12382
429,0.124312
430,0.124274
431,0.124118
432,0.124129
433,0.124483
434,0.124778
435,0.125123
436,0.125726
437,0.125972
438,0.125972
439,0.126039
440,0.126454
441,0.126753
442,0.126931
443,0.127348
444,0.12763
445,0.127773
446,0.128027
447,0.128662
448,0.128988
449,0.129427
450,0.130101
451,0.130296
452,0.130282
453,0.130667
454,0.131225
455,0.131531
456,0.131915
457,0.132328
458,0.132265
459,0.132305
460,0.132655
461,0.133196
462,0.13341
463,0.133323
464,0.133271
465,0.133723
466,0.134142
467,0.134534
468,0.134977
469,0.135219
470,0.135171
471,0.135227
472,0.136016
473,0.136347
474,0.13669
475,0.137073
476,0.137077
477,0.137229
478,0.137573
479,0.138002
480,0.1385
481,0.138687
482,0.13855
483,0.138817
484,0.13922
485,0.139545
486,0.140085
487,0.140542
488,0.141008
489,0.141374
490,0.14153
491,0.142183
492,0.14293
493,0.1435
494,0.144052
495,0.144636
496,0.145227
497,0.145727
498,0.14661
499,0.147481
500,0.148185
501,0.148804
502,0.149544
503,0.150401
504,0.15138
505,0.152742
506,0.153776
507,0.154549
508,0.155304
509,0.156373
510,0.157645
511,0.159146
512,0.16027
513,0.16135
514,0.162401
515,0.163335
516,0.164637
517,0.165955
518,0.167101
519,0.168536
520,0.169695
521,0.17058
522,0.171511
523,0.172533
524,0.173524
525,0.174388
526,0.175178
527,0.176125
528,0.177057
529,0.177918
530,0.178662
531,0.17931
532,0.179967
533,0.180583
534,0.181124
535,0.181747
536,0.182384
537,0.182894
538,0.183592
539,0.184206
540,0.184653
541,0.185262
542,0.185818
543,0.186242
544,0.18665
545,0.187089
546,0.187656
547,0.188231
548,0.188611
549,0.189063
550,0.18979
551,0.19006
552,0.190481
553,0.190947
554,0.191326
555,0.191683
556,0.192022
557,0.192432
558,0.19264
559,0.192737
560,0.192841
561,0.193007
562,0.193
563,0.193094
564,0.193177
565,0.19322
566,0.193144
567,0.193256
568,0.193284
569,0.19307
570,0.192904
571,0.19286
572,0.192843
573,0.192867
574,0.192738
575,0.19279
576,0.192754
577,0.192601
578,0.192481
579,0.192545
580,0.192615
581,0.192705
582,0.192719
583,0.192695
584,0.192917
585,0.193051
586,0.192943
587,0.192945
588,0.19327
589,0.193363
590,0.193353
591,0.193361
592,0.193419
593,0.193444
594,0.19362
595,0.193849
596,0.194044
597,0.19418
598,0.194197
599,0.194443
600,0.194505
601,0.19462
602,0.194942
603,0.194954
604,0.194977
605,0.195116
606,0.195269
607,0.195474
608,0.195566
609,0.19552
610,0.195533
611,0.195622
612,0.195652
613,0.195579
614,0.195487
615,0.195358
616,0.195326
617,0.195409
618,0.195481
619,0.195548
620,0.195563
621,0.195643
622,0.195865
623,0.196149
624,0.196317
625,0.196468
626,0.196657
627,0.196865
628,0.197163
629,0.197476
630,0.197621
631,0.197714
632,0.197737
633,0.19783
634,0.198286
635,0.198301
636,0.198107
637,0.197858
638,0.197339
639,0.196694
640,0.196129
641,0.195458
642,0.194742
643,0.193854
644,0.192992
645,0.19224
646,0.191599
647,0.191079
648,0.190526
649,0.190029
650,0.189906
651,0.189873
652,0.190049
653,0.190331
654,0.190447
655,0.190752
656,0.191095
657,0.190966
658,0.190546
659,0.190169
660,0.189637
661,0.189107
662,0.188604
663,0.187948
664,0.187206
665,0.18662
666,0.18615
667,0.18573
668,0.185347
669,0.18508
670,0.184831
671,0.184795
672,0.184897
673,0.185073
674,0.185265
675,0.185548
676,0.185871
677,0.186453
678,0.187001
679,0.187635
680,0.188245
681,0.188928
682,0.18997
683,0.191438
684,0.193236
685,0.195263
686,0.197547
687,0.200509
688,0.20406
689,0.207822
690,0.21172
691,0.21603
692,0.220645
693,0.225195
694,0.229774
695,0.234259
696,0.238817
697,0.243094
698,0.247253
699,0.251431
700,0.255585
701,0.259531
702,0.263138
703,0.266934
704,0.270531
705,0.273562
706,0.276624
707,0.279928
708,0.283002
709,0.285741
710,0.288522
711,0.291505
712,0.294356
713,0.296914
714,0.299687
715,0.302209
716,0.304807
717,0.307748
718,0.309968
719,0.312011
720,0.314648
721,0.317156
722,0.319477
723,0.321421
724,0.323505
725,0.326129
726,0.328622
727,0.330906
728,0.332588
729,0.334509
730,0.336395
731,0.338315
732,0.340211
733,0.341981
734,0.344017
735,0.345724
736,0.347364
737,0.349147
738,0.350967
739,0.352642
740,0.35391
