# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Castanea crenata trunk.
#wl,R
350,0.0462121
351,0.0456052
352,0.0471643
353,0.0452554
354,0.0467276
355,0.0494275
356,0.0418084
357,0.0451265
358,0.0495152
359,0.0461643
360,0.0420718
361,0.0444789
362,0.0483616
363,0.0458025
364,0.0468758
365,0.0465566
366,0.0444594
367,0.0456777
368,0.04641
369,0.0462357
370,0.04581
371,0.0456789
372,0.0481377
373,0.0497847
374,0.0463625
375,0.0453202
376,0.0454649
377,0.0457218
378,0.0462279
379,0.0482336
380,0.0503476
381,0.0508942
382,0.0483944
383,0.0473666
384,0.04822
385,0.0493831
386,0.0492804
387,0.0483893
388,0.0479008
389,0.049404
390,0.0497624
391,0.0498864
392,0.050777
393,0.0499357
394,0.049566
395,0.0497655
396,0.049411
397,0.0499095
398,0.0510655
399,0.0521513
400,0.0519884
401,0.051633
402,0.05175
403,0.0523994
404,0.0519567
405,0.0520194
406,0.052314
407,0.0515417
408,0.051649
409,0.052181
410,0.052625
411,0.0536763
412,0.0534328
413,0.0528286
414,0.0534183
415,0.0536989
416,0.0538145
417,0.0539162
418,0.0539215
419,0.0540219
420,0.0545074
421,0.055272
422,0.0552611
423,0.0551808
424,0.0552051
425,0.0553785
426,0.055597
427,0.0561438
428,0.0568303
429,0.0561162
430,0.0558563
431,0.0560847
432,0.0562779
433,0.0566566
434,0.0570034
435,0.0571886
436,0.0571108
437,0.0575005
438,0.0579715
439,0.0582046
440,0.0582172
441,0.0584103
442,0.0587541
443,0.0591765
444,0.0596597
445,0.0598497
446,0.0598286
447,0.060076
448,0.0604697
449,0.060938
450,0.061299
451,0.0614714
452,0.061578
453,0.0618839
454,0.0622583
455,0.0625223
456,0.0627081
457,0.0628054
458,0.0628594
459,0.0632891
460,0.0638488
461,0.0640904
462,0.0642552
463,0.0642887
464,0.0643447
465,0.0647377
466,0.0650975
467,0.0654247
468,0.065775
469,0.066005
470,0.0661976
471,0.066426
472,0.0667588
473,0.0667984
474,0.0671205
475,0.0677494
476,0.0678424
477,0.0679716
478,0.0682253
479,0.0685469
480,0.0689414
481,0.0692444
482,0.0693799
483,0.0695465
484,0.0700364
485,0.0704982
486,0.070815
487,0.0710457
488,0.0712932
489,0.0715984
490,0.0719834
491,0.0723642
492,0.0728881
493,0.0735446
494,0.0738416
495,0.0742218
496,0.0747189
497,0.0751898
498,0.0757369
499,0.0763854
500,0.077095
501,0.0777079
502,0.0781187
503,0.07866
504,0.0795449
505,0.0801206
506,0.0808327
507,0.081714
508,0.0823084
509,0.0830608
510,0.0838761
511,0.0847646
512,0.0855545
513,0.0864231
514,0.0873538
515,0.0882444
516,0.0892366
517,0.0900953
518,0.0908092
519,0.0918968
520,0.0928198
521,0.093609
522,0.0945042
523,0.0954631
524,0.0963187
525,0.0970852
526,0.0979825
