# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Magnolia obovata trunk.
#wl,R
350,0.115285
351,0.116043
352,0.121163
353,0.115884
354,0.113878
355,0.119007
356,0.123782
357,0.120375
358,0.119957
359,0.12756
360,0.12203
361,0.119882
362,0.122607
363,0.124476
364,0.123335
365,0.121486
366,0.12092
367,0.121931
368,0.12348
369,0.123856
370,0.122847
371,0.121667
372,0.123246
373,0.125645
374,0.125504
375,0.125219
376,0.125071
377,0.125441
378,0.127455
379,0.128837
380,0.128392
381,0.126591
382,0.127362
383,0.128731
384,0.129494
385,0.130084
386,0.130302
387,0.130197
388,0.130468
389,0.132058
390,0.131456
391,0.130927
392,0.132695
393,0.133828
394,0.133848
395,0.133506
396,0.134104
397,0.134542
398,0.135118
399,0.135967
400,0.136908
401,0.136534
402,0.135871
403,0.136098
404,0.136369
405,0.136974
406,0.137613
407,0.138278
408,0.138162
409,0.137918
410,0.138155
411,0.140269
412,0.140659
413,0.139946
414,0.140115
415,0.140176
416,0.140854
417,0.141965
418,0.142019
419,0.142316
420,0.142974
421,0.143648
422,0.143553
423,0.144107
424,0.144776
425,0.144666
426,0.144764
427,0.144798
428,0.145194
429,0.145814
430,0.145645
431,0.145932
432,0.147228
433,0.147442
434,0.147488
435,0.147897
436,0.148535
437,0.148822
438,0.149034
439,0.149416
440,0.149534
441,0.15004
442,0.150688
443,0.151227
444,0.151422
445,0.151849
446,0.152611
447,0.152963
448,0.153458
449,0.154081
450,0.154479
451,0.15485
452,0.155154
453,0.155758
454,0.156149
455,0.156609
456,0.157086
457,0.157365
458,0.157573
459,0.157809
460,0.158224
461,0.158764
462,0.158766
463,0.159042
464,0.159715
465,0.159916
466,0.1602
467,0.160768
468,0.161511
469,0.161328
470,0.161582
471,0.162281
472,0.162682
473,0.162882
474,0.16316
475,0.16343
476,0.163855
477,0.164287
478,0.164662
479,0.164992
480,0.165241
481,0.165613
482,0.165963
483,0.166139
484,0.166486
485,0.166758
486,0.167227
487,0.167655
488,0.168258
489,0.16886
490,0.169161
491,0.169706
492,0.170404
493,0.171102
494,0.171513
495,0.172028
496,0.172678
497,0.173287
498,0.174217
499,0.174998
500,0.175553
501,0.176224
502,0.176989
503,0.177839
504,0.178786
505,0.179852
506,0.180813
507,0.181774
508,0.18261
509,0.183718
510,0.184924
511,0.186312
512,0.187441
513,0.188526
514,0.189662
515,0.190825
516,0.191967
517,0.193162
518,0.194318
519,0.195506
520,0.196569
521,0.197495
522,0.198502
523,0.199609
524,0.200722
525,0.201679
526,0.20243
527,0.20329
528,0.204256
529,0.205348
530,0.206289
531,0.206989
532,0.207694
533,0.208551
534,0.209185
535,0.209936
536,0.210818
537,0.21158
538,0.212456
539,0.213193
540,0.21379
541,0.21451
542,0.215272
543,0.215967
544,0.216507
545,0.217282
546,0.218171
547,0.218861
548,0.219542
549,0.220255
550,0.221196
551,0.221621
552,0.222375
553,0.223153
554,0.223671
555,0.224062
556,0.224497
557,0.225129
558,0.22562
559,0.225984
560,0.22627
561,0.226554
562,0.226701
563,0.22695
564,0.227142
565,0.227259
566,0.227356
567,0.227637
568,0.227789
569,0.227763
570,0.227734
571,0.227842
572,0.228002
573,0.228064
574,0.228009
575,0.228239
576,0.228341
577,0.228294
578,0.22829
579,0.228512
580,0.228732
581,0.22893
582,0.229035
583,0.229141
584,0.229523
585,0.229773
586,0.229722
587,0.229815
588,0.230273
589,0.230545
590,0.230814
591,0.230925
592,0.231058
593,0.231163
594,0.231449
595,0.231748
596,0.232058
597,0.232381
598,0.232483
599,0.232844
600,0.233
601,0.233247
602,0.233676
603,0.23379
604,0.233994
605,0.234279
606,0.234508
607,0.234773
608,0.23494
609,0.235023
610,0.235197
611,0.235433
612,0.235537
613,0.235572
614,0.235603
615,0.235572
616,0.235643
617,0.235853
618,0.236071
619,0.236321
620,0.236516
621,0.236759
622,0.2371
623,0.237386
624,0.237587
625,0.237848
626,0.238203
627,0.238632
628,0.239036
629,0.239392
630,0.239768
631,0.240101
632,0.240267
633,0.240436
634,0.241139
635,0.241299
636,0.241278
637,0.241388
638,0.240995
639,0.240369
640,0.239879
641,0.239368
642,0.238782
643,0.238089
644,0.237607
645,0.236875
646,0.236254
647,0.235912
648,0.235572
649,0.235236
650,0.235342
651,0.235566
652,0.235923
653,0.236292
654,0.23648
655,0.237103
656,0.237629
657,0.237674
658,0.237518
659,0.237195
660,0.236732
661,0.236391
662,0.236166
663,0.235594
664,0.234939
665,0.234536
666,0.234214
667,0.233982
668,0.233755
669,0.233604
670,0.233562
671,0.233671
672,0.23385
673,0.234141
674,0.23444
675,0.234832
676,0.235229
677,0.235875
678,0.236493
679,0.237204
680,0.237838
681,0.238697
682,0.239836
683,0.241295
684,0.243124
685,0.245179
686,0.247408
687,0.250341
688,0.254108
689,0.25808
690,0.262113
691,0.266553
692,0.271412
693,0.27617
694,0.280904
695,0.285468
696,0.290112
697,0.294379
698,0.298448
699,0.302527
700,0.306448
701,0.310023
702,0.31321
703,0.316639
704,0.319891
705,0.322498
706,0.325007
707,0.327813
708,0.330313
709,0.33233
710,0.334431
711,0.336734
712,0.338823
713,0.340517
714,0.342415
715,0.344066
716,0.345853
717,0.347923
718,0.349164
719,0.350263
720,0.3521
721,0.353623
722,0.355079
723,0.356238
724,0.357357
725,0.359114
726,0.36083
727,0.3624
728,0.363228
729,0.364357
730,0.365508
731,0.36674
732,0.367913
733,0.369015
734,0.370492
735,0.371642
736,0.372628
737,0.373899
738,0.375423
739,0.376501
740,0.377243
741,0.378089
742,0.3797
743,0.380675
744,0.381227
745,0.382038
746,0.383264
747,0.384546
748,0.385285
749,0.386618
750,0.387354
751,0.388065
752,0.389258
753,0.390244
754,0.391537
755,0.392928
756,0.393683
757,0.394354
758,0.395531
759,0.396703
760,0.39742
761,0.397967
762,0.398933
763,0.399957
764,0.401011
765,0.402165
766,0.402615
767,0.403804
768,0.405615
769,0.406502
770,0.406206
771,0.407122
772,0.408773
773,0.409713
774,0.410601
775,0.411773
776,0.412723
777,0.4137
778,0.41451
779,0.415643
780,0.416943
781,0.418303
782,0.418599
783,0.419639
784,0.421189
785,0.422394
786,0.422632
787,0.423503
788,0.424889
789,0.426192
790,0.427139
791,0.427428
792,0.427992
793,0.428879
794,0.43027
795,0.431461
796,0.432549
797,0.433933
798,0.434383
799,0.434919
800,0.436673
801,0.437598
802,0.438392
803,0.44025
804,0.441096
805,0.441656
806,0.442321
807,0.443386
808,0.444811
809,0.445432
810,0.446265
811,0.447321
812,0.448213
813,0.4491
814,0.450436
815,0.452054
816,0.452675
817,0.453039
818,0.454451
819,0.455236
820,0.455702
821,0.4563
822,0.457309
823,0.45806
824,0.459492
825,0.46048
826,0.461587
827,0.462463
828,0.462958
829,0.464264
830,0.465546
831,0.465882
832,0.466812
833,0.46805
834,0.468999
835,0.46982
836,0.470934
837,0.471459
838,0.472637
839,0.473012
840,0.472484
841,0.473907
842,0.475877
843,0.476218
844,0.477285
845,0.478826
846,0.479183
847,0.47927
848,0.48046
849,0.481674
850,0.482489
851,0.483816
852,0.484694
853,0.484871
854,0.486385
855,0.486311
856,0.486862
857,0.488669
858,0.489655
859,0.489925
860,0.489494
861,0.491976
862,0.493508
863,0.493686
864,0.495357
865,0.494003
866,0.495076
867,0.497524
868,0.498916
869,0.49932
870,0.499085
871,0.499541
872,0.501349
