# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Fagus crenata trunk.
#wl,R
350,0.148185
351,0.153092
352,0.145916
353,0.148082
354,0.152235
355,0.153789
356,0.155159
357,0.153746
358,0.154046
359,0.158065
360,0.156472
361,0.154228
362,0.153525
363,0.154078
364,0.155747
365,0.157167
366,0.157276
367,0.154414
368,0.153453
369,0.154758
370,0.157499
371,0.158165
372,0.158304
373,0.158294
374,0.158267
375,0.15902
376,0.160909
377,0.162881
378,0.163012
379,0.162575
380,0.162379
381,0.162716
382,0.162343
383,0.162383
384,0.1634
385,0.166394
386,0.165957
387,0.164203
388,0.164004
389,0.167445
390,0.166553
391,0.164685
392,0.166056
393,0.167412
394,0.168305
395,0.169111
396,0.170398
397,0.16977
398,0.169252
399,0.170262
400,0.172719
401,0.172871
402,0.171836
403,0.171726
404,0.172834
405,0.173511
406,0.173456
407,0.174326
408,0.173938
409,0.174104
410,0.175297
411,0.175356
412,0.175656
413,0.175953
414,0.175951
415,0.176629
416,0.177062
417,0.177237
418,0.1776
419,0.177926
420,0.178194
421,0.178456
422,0.179186
423,0.179653
424,0.179719
425,0.180035
426,0.180914
427,0.181168
428,0.181221
429,0.181743
430,0.181708
431,0.181795
432,0.182306
433,0.183239
434,0.183439
435,0.18338
436,0.184248
437,0.184773
438,0.185083
439,0.185494
440,0.185905
441,0.186122
442,0.186374
443,0.187239
444,0.187724
445,0.188094
446,0.188603
447,0.189065
448,0.189414
449,0.189952
450,0.190555
451,0.190929
452,0.191027
453,0.191525
454,0.19209
455,0.192562
456,0.193006
457,0.193287
458,0.193548
459,0.19387
460,0.19427
461,0.194607
462,0.194835
463,0.195155
464,0.195612
465,0.195861
466,0.196043
467,0.196368
468,0.196955
469,0.197371
470,0.197661
471,0.197918
472,0.198344
473,0.198599
474,0.198981
475,0.199312
476,0.199594
477,0.199596
478,0.19968
479,0.200294
480,0.200785
481,0.201157
482,0.201301
483,0.201406
484,0.201829
485,0.202194
486,0.202745
487,0.203152
488,0.203624
489,0.204111
490,0.204521
491,0.205075
492,0.205619
493,0.206108
494,0.206573
495,0.207206
496,0.207944
497,0.20852
498,0.209116
499,0.209868
500,0.210761
501,0.211459
502,0.212122
503,0.212908
504,0.213904
505,0.214826
506,0.215575
507,0.216418
508,0.217277
509,0.218029
510,0.218982
511,0.220503
512,0.22145
513,0.222187
514,0.223074
515,0.224298
516,0.225241
517,0.226262
518,0.227361
519,0.228393
520,0.22929
521,0.230064
522,0.230968
523,0.231993
524,0.233027
525,0.233899
526,0.234575
527,0.235343
528,0.236133
529,0.237007
530,0.23795
531,0.238567
532,0.239063
533,0.239676
534,0.240318
535,0.241
536,0.241587
537,0.242133
538,0.242942
539,0.243689
540,0.244275
541,0.244783
542,0.245276
543,0.245766
544,0.246244
545,0.246863
546,0.247529
547,0.247989
548,0.248525
549,0.249064
550,0.24988
551,0.250273
552,0.250771
553,0.251334
554,0.251823
555,0.252095
556,0.252463
557,0.253059
558,0.253413
559,0.253587
560,0.25378
561,0.254094
562,0.25421
563,0.254372
564,0.254484
565,0.254591
566,0.25458
567,0.254858
568,0.255062
569,0.25498
570,0.25504
571,0.255217
572,0.255292
573,0.255304
574,0.255254
575,0.255491
576,0.255427
577,0.255415
578,0.255412
579,0.255504
580,0.255675
581,0.255813
582,0.255885
583,0.256038
584,0.256365
585,0.256538
586,0.256404
587,0.256382
588,0.256805
589,0.257004
590,0.257143
591,0.257159
592,0.257172
593,0.257123
594,0.257288
595,0.257534
596,0.257706
597,0.257787
598,0.257848
599,0.258208
600,0.258224
601,0.258184
602,0.258526
603,0.258499
604,0.258506
605,0.258746
606,0.258881
607,0.259074
608,0.259241
609,0.259223
610,0.259214
611,0.259267
612,0.259296
613,0.259295
614,0.25926
615,0.259098
616,0.259082
617,0.259238
618,0.259365
619,0.259435
620,0.25945
621,0.259555
622,0.259828
623,0.260134
624,0.26026
625,0.260357
626,0.260513
627,0.260744
628,0.26101
629,0.26125
630,0.261416
631,0.261585
632,0.261637
633,0.261726
634,0.262365
635,0.262466
636,0.26241
637,0.262484
638,0.262101
639,0.261521
640,0.261094
641,0.260583
642,0.260053
643,0.259335
644,0.258654
645,0.257886
646,0.257183
647,0.256693
648,0.256295
649,0.255711
650,0.255515
651,0.255478
652,0.255599
653,0.25584
654,0.255922
655,0.256377
656,0.256823
657,0.256738
658,0.256398
659,0.255972
660,0.255484
661,0.255097
662,0.254714
663,0.254098
664,0.253405
665,0.252932
666,0.252511
667,0.252128
668,0.251773
669,0.251545
670,0.251297
671,0.251345
672,0.251508
673,0.251611
674,0.251778
675,0.252084
676,0.252342
677,0.25265
678,0.253068
679,0.253627
680,0.253945
681,0.254258
682,0.25483
683,0.255751
684,0.257008
685,0.25861
686,0.260234
687,0.262335
688,0.265417
689,0.268703
690,0.272008
691,0.275673
692,0.2796
693,0.283428
694,0.287279
695,0.290893
696,0.294495
697,0.297697
698,0.300755
699,0.303863
700,0.306939
701,0.30967
702,0.311838
703,0.314457
704,0.316894
705,0.318655
706,0.320609
707,0.322858
708,0.324787
709,0.326274
710,0.327879
711,0.329733
712,0.331419
713,0.332732
714,0.334302
715,0.335602
716,0.33701
717,0.338897
718,0.339947
719,0.340786
720,0.342311
721,0.343621
722,0.344876
723,0.345851
724,0.346862
725,0.348361
726,0.349787
727,0.351152
728,0.351891
729,0.352899
730,0.353895
731,0.354974
732,0.355997
733,0.356921
734,0.358177
735,0.359133
736,0.360006
737,0.361094
738,0.362317
739,0.363306
740,0.363956
741,0.364638
742,0.366019
743,0.366829
744,0.367233
745,0.367863
746,0.368883
747,0.369979
748,0.37057
749,0.371732
750,0.372301
751,0.372867
752,0.373902
753,0.374704
754,0.375821
755,0.377022
756,0.377598
757,0.378115
758,0.37917
759,0.380213
760,0.380788
761,0.381318
762,0.3822
763,0.383033
764,0.383821
765,0.384836
766,0.385167
767,0.386163
768,0.387826
769,0.388524
770,0.388058
771,0.388793
772,0.390333
773,0.391176
774,0.391971
775,0.393079
776,0.393804
777,0.394615
778,0.395365
779,0.396352
780,0.397572
781,0.398811
782,0.398957
783,0.399943
784,0.401383
785,0.402486
786,0.402711
787,0.403404
788,0.404674
789,0.405951
790,0.406811
791,0.407027
792,0.407533
793,0.40838
794,0.409673
795,0.410765
796,0.411754
797,0.413023
798,0.413466
799,0.413964
800,0.415596
801,0.416465
802,0.417236
803,0.418984
804,0.419741
805,0.420284
806,0.420937
807,0.422004
808,0.423434
809,0.423977
810,0.424797
811,0.425873
812,0.426751
813,0.427682
814,0.428994
815,0.430544
816,0.431202
817,0.431574
818,0.432939
819,0.433725
820,0.434189
821,0.43486
822,0.435927
823,0.436681
824,0.43806
825,0.439026
826,0.44014
827,0.441075
828,0.44168
829,0.442956
830,0.444177
831,0.444664
832,0.445668
833,0.446901
834,0.447842
835,0.448755
836,0.449986
837,0.450581
838,0.451692
839,0.45212
840,0.451752
841,0.453273
842,0.4553
843,0.45585
844,0.456926
845,0.458401
846,0.458982
847,0.459207
848,0.460452
849,0.461737
850,0.46266
851,0.464114
852,0.46511
853,0.465392
854,0.467052
855,0.46712
856,0.467809
857,0.469781
858,0.47073
859,0.471196
860,0.471081
861,0.473568
862,0.475104
863,0.475473
864,0.477356
865,0.476181
866,0.477398
867,0.480093
