# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Quercus crispula trunk.
#wl,R
350,0.100774
351,0.0993286
352,0.099401
353,0.0998699
354,0.100585
355,0.100949
356,0.100842
357,0.0996014
358,0.098968
359,0.0994007
360,0.100277
361,0.0988561
362,0.096582
363,0.0959489
364,0.0972182
365,0.0987412
366,0.0994184
367,0.0986217
368,0.0983217
369,0.0988632
370,0.0974009
371,0.09696
372,0.0972442
373,0.0974962
374,0.0969139
375,0.0966286
376,0.0975444
377,0.0987658
378,0.099787
379,0.0996468
380,0.0991197
381,0.099083
382,0.0992939
383,0.0994062
384,0.100014
385,0.100872
386,0.100971
387,0.100494
388,0.100438
389,0.100723
390,0.100937
391,0.101299
392,0.102024
393,0.102362
394,0.102627
395,0.102718
396,0.102304
397,0.10202
398,0.102359
399,0.103792
400,0.103744
401,0.103971
402,0.104669
403,0.103777
404,0.103563
405,0.103914
406,0.104394
407,0.104533
408,0.1047
409,0.105314
410,0.105305
411,0.105319
412,0.105461
413,0.106127
414,0.106196
415,0.10579
416,0.106614
417,0.107045
418,0.107157
419,0.107185
420,0.107729
421,0.108098
422,0.108195
423,0.108259
424,0.108494
425,0.108963
426,0.109354
427,0.109704
428,0.110139
429,0.110364
430,0.110326
431,0.110448
432,0.110814
433,0.111154
434,0.111508
435,0.11202
436,0.112527
437,0.112791
438,0.112883
439,0.113175
440,0.113381
441,0.113718
442,0.114238
443,0.114716
444,0.115223
445,0.115631
446,0.115658
447,0.115891
448,0.116178
449,0.116841
450,0.117332
451,0.117737
452,0.11806
453,0.118561
454,0.119027
455,0.119388
456,0.119698
457,0.120035
458,0.120421
459,0.120688
460,0.121241
461,0.121838
462,0.122259
463,0.122709
464,0.123219
465,0.123682
466,0.124075
467,0.124714
468,0.125538
469,0.12609
470,0.12659
471,0.127182
472,0.127785
473,0.128247
474,0.128913
475,0.129762
476,0.130356
477,0.130964
478,0.131638
479,0.132394
480,0.133159
481,0.133867
482,0.13452
483,0.135248
484,0.136121
485,0.136787
486,0.137733
487,0.138495
488,0.139195
489,0.140133
490,0.140911
491,0.141713
492,0.142579
493,0.143447
494,0.144279
495,0.145061
496,0.146093
497,0.146888
498,0.147595
499,0.148559
500,0.149416
501,0.150204
502,0.151013
503,0.151838
504,0.152779
505,0.153749
506,0.154666
507,0.155494
508,0.15626
509,0.15705
510,0.157901
511,0.159035
512,0.159885
513,0.160675
514,0.161479
515,0.162311
516,0.163183
517,0.164081
518,0.164905
519,0.165765
520,0.166566
521,0.167252
522,0.167982
523,0.168782
524,0.169541
525,0.170211
526,0.170821
527,0.171546
528,0.172337
529,0.173062
530,0.173674
531,0.174141
532,0.174731
533,0.175334
534,0.175819
535,0.176288
536,0.176835
537,0.17739
538,0.177988
539,0.178507
540,0.178997
541,0.179527
542,0.179943
543,0.180336
544,0.180808
545,0.181338
546,0.181884
547,0.182332
548,0.182739
549,0.183168
550,0.183827
551,0.184142
552,0.184626
553,0.185132
554,0.185521
555,0.185805
556,0.18605
557,0.186441
558,0.1868
559,0.186999
560,0.187175
561,0.187407
562,0.187511
563,0.187664
564,0.187784
565,0.1879
566,0.187978
567,0.188222
568,0.188395
569,0.188414
570,0.188468
571,0.188603
572,0.188709
573,0.188775
574,0.188693
575,0.188862
576,0.188928
577,0.18889
578,0.188863
579,0.188987
580,0.189122
581,0.189277
582,0.189336
583,0.189388
584,0.18957
585,0.189779
586,0.189786
587,0.189827
588,0.190168
589,0.190352
590,0.190503
591,0.190584
592,0.190736
593,0.190804
594,0.190979
595,0.191247
596,0.191474
597,0.191638
598,0.191659
599,0.191948
600,0.192047
601,0.19218
602,0.192491
603,0.192524
604,0.192595
605,0.192843
606,0.193036
607,0.193252
608,0.193418
609,0.193465
610,0.193577
611,0.193739
612,0.193817
613,0.193916
614,0.194024
615,0.194022
616,0.194155
617,0.194438
618,0.19466
619,0.194858
620,0.195021
621,0.195242
622,0.195527
623,0.195792
624,0.195938
625,0.196118
626,0.19632
627,0.19653
628,0.196806
629,0.197102
630,0.197295
631,0.197493
632,0.197561
633,0.197671
634,0.198218
635,0.19844
636,0.198538
637,0.198701
638,0.198642
639,0.198455
640,0.1984
641,0.198286
642,0.198194
643,0.19803
644,0.197981
645,0.197802
646,0.197689
647,0.19772
648,0.197736
649,0.197637
650,0.197746
651,0.197785
652,0.197862
653,0.197973
654,0.197909
655,0.198102
656,0.198283
657,0.198097
658,0.197795
659,0.197519
660,0.197265
661,0.197098
662,0.197029
663,0.196799
664,0.19655
665,0.196559
666,0.196584
667,0.196547
668,0.196575
669,0.196662
670,0.196734
671,0.196976
672,0.19725
673,0.197504
674,0.197767
675,0.198098
676,0.198432
677,0.198918
678,0.199473
679,0.200137
680,0.200703
681,0.201451
682,0.202407
683,0.203574
684,0.20502
685,0.206568
686,0.208048
687,0.209881
688,0.212189
689,0.214428
690,0.216566
691,0.218938
692,0.221419
693,0.223731
694,0.226005
695,0.228219
696,0.230467
697,0.232387
698,0.23414
699,0.236009
700,0.237866
701,0.239479
702,0.2409
703,0.242692
704,0.244438
705,0.245935
706,0.247752
707,0.249934
708,0.252051
709,0.253992
710,0.256126
711,0.258399
712,0.260508
713,0.262444
714,0.264478
715,0.266248
716,0.268109
717,0.270215
718,0.271566
719,0.272736
720,0.27442
721,0.275837
722,0.277155
723,0.278205
724,0.279204
725,0.280608
726,0.281938
727,0.283163
728,0.2838
729,0.284664
730,0.285528
731,0.286397
732,0.287227
733,0.287993
734,0.289006
735,0.289762
736,0.290498
737,0.291337
738,0.292281
739,0.293039
740,0.293517
741,0.294019
742,0.295104
743,0.295713
744,0.295992
745,0.296499
746,0.297317
747,0.298134
748,0.298545
749,0.299423
750,0.299894
751,0.300319
752,0.301142
753,0.301813
754,0.302704
755,0.30368
756,0.304177
757,0.30463
758,0.305496
759,0.306361
760,0.306881
761,0.307338
762,0.308068
763,0.308809
764,0.309537
765,0.310372
766,0.310666
767,0.311555
768,0.312984
769,0.313607
770,0.313282
771,0.313995
772,0.315258
773,0.315986
774,0.316715
775,0.317621
776,0.318324
777,0.319094
778,0.319746
779,0.320651
780,0.321697
781,0.322747
782,0.322988
783,0.323807
784,0.325032
785,0.325978
786,0.326189
787,0.326842
788,0.327966
789,0.329064
790,0.329821
791,0.33007
792,0.330542
793,0.331281
794,0.332435
795,0.333423
796,0.334311
797,0.3354
798,0.335893
799,0.33642
800,0.337829
801,0.338627
802,0.339374
803,0.340979
804,0.341801
805,0.342433
806,0.343062
807,0.344075
808,0.34545
809,0.346075
810,0.346856
811,0.347891
812,0.34876
813,0.349625
