# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Aesculus turbinata trunk.
#wl,R
350,0.0802513
351,0.0769319
352,0.0794939
353,0.080649
354,0.0822864
355,0.0837532
356,0.0818627
357,0.0821344
358,0.083878
359,0.0852271
360,0.0829125
361,0.0832234
362,0.0845403
363,0.082772
364,0.0839722
365,0.0863334
366,0.0878333
367,0.0864831
368,0.0856397
369,0.0848017
370,0.0838972
371,0.0846147
372,0.0864624
373,0.08751
374,0.0861224
375,0.0861097
376,0.0865058
377,0.0869869
378,0.088755
379,0.0887942
380,0.0885832
381,0.0896717
382,0.0907423
383,0.0905506
384,0.0902277
385,0.0922588
386,0.0916981
387,0.0918294
388,0.0934859
389,0.0926758
390,0.0923219
391,0.0929338
392,0.0940056
393,0.0937846
394,0.0942397
395,0.0952253
396,0.0953342
397,0.0953676
398,0.0956692
399,0.096203
400,0.0965495
401,0.09623
402,0.0963481
403,0.0975927
404,0.0974542
405,0.09739
406,0.0975402
407,0.097561
408,0.0982294
409,0.0987335
410,0.0984107
411,0.097948
412,0.0982462
413,0.0987334
414,0.0987167
415,0.0992725
416,0.0995519
417,0.0996555
418,0.100372
419,0.100355
420,0.100317
421,0.100849
422,0.101395
423,0.10122
424,0.100853
425,0.101498
426,0.10213
427,0.10231
428,0.10245
429,0.102815
430,0.102803
431,0.102806
432,0.103079
433,0.103974
434,0.104305
435,0.104135
436,0.104245
437,0.104727
438,0.105112
439,0.105243
440,0.105571
441,0.106012
442,0.106418
443,0.106843
444,0.107266
445,0.107682
446,0.108208
447,0.108909
448,0.109268
449,0.109612
450,0.11009
451,0.110498
452,0.110672
453,0.111053
454,0.111609
455,0.112175
456,0.112741
457,0.113132
458,0.113216
459,0.113339
460,0.113609
461,0.113948
462,0.114285
463,0.114714
464,0.115124
465,0.115066
466,0.115388
467,0.116
468,0.116582
469,0.116687
470,0.116705
471,0.116915
472,0.117515
473,0.117873
474,0.118281
475,0.118698
476,0.118946
477,0.119112
478,0.119349
479,0.119796
480,0.12019
481,0.120504
482,0.120707
483,0.121021
484,0.121584
485,0.12204
486,0.122515
487,0.123191
488,0.123676
489,0.124054
490,0.124738
491,0.125427
492,0.126102
493,0.126857
494,0.127854
495,0.128623
496,0.129383
497,0.130444
498,0.13155
499,0.132484
500,0.133399
501,0.134773
502,0.135906
503,0.136963
504,0.138245
505,0.139649
506,0.141048
507,0.142502
508,0.143845
509,0.145332
510,0.146904
511,0.14869
512,0.150297
513,0.151972
514,0.153612
515,0.155032
516,0.156833
517,0.158695
518,0.160333
519,0.161939
520,0.163728
521,0.165454
522,0.167021
523,0.168728
524,0.170381
525,0.171923
526,0.173527
527,0.175026
528,0.176505
529,0.178109
530,0.179587
531,0.180874
532,0.182211
533,0.18373
534,0.184926
535,0.186164
536,0.187525
537,0.188827
538,0.190096
539,0.1912
540,0.192287
541,0.193506
542,0.194591
543,0.195525
544,0.196598
545,0.197582
546,0.198608
547,0.199642
548,0.20055
549,0.201432
550,0.202564
551,0.203356
552,0.204307
