# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Tilia japonica trunk.
#wl,R
350,0.078843
351,0.0750262
352,0.0770269
353,0.0762419
354,0.0727626
355,0.0706069
356,0.0771806
357,0.0778477
358,0.0755746
359,0.0756718
360,0.0797069
361,0.0796056
362,0.0771881
363,0.0769985
364,0.0761889
365,0.0753819
366,0.0757443
367,0.0781297
368,0.0776195
369,0.0778978
370,0.0809474
371,0.0784383
372,0.0791729
373,0.0812357
374,0.0794235
375,0.0810887
376,0.0824695
377,0.0817233
378,0.0805384
379,0.0809914
380,0.0817535
381,0.0814816
382,0.080852
383,0.0816362
384,0.0828928
385,0.0831878
386,0.0830809
387,0.0834147
388,0.0842379
389,0.0841111
390,0.0839182
391,0.0840976
392,0.084676
393,0.0847604
394,0.0849359
395,0.085495
396,0.0863805
397,0.0867243
398,0.086829
399,0.0868066
400,0.0862832
401,0.0859434
402,0.0864659
403,0.0877165
404,0.086863
405,0.0864675
406,0.0866301
407,0.0860851
408,0.0866191
409,0.0879384
410,0.0889917
411,0.0883507
412,0.088253
413,0.0884097
414,0.0880699
415,0.0884874
416,0.0886795
417,0.0884932
418,0.0884501
419,0.0886917
420,0.0888992
421,0.0888913
422,0.0893238
423,0.0892186
424,0.089129
425,0.0902132
426,0.0902845
427,0.0899845
428,0.0901752
429,0.0905896
430,0.0905166
431,0.0905027
432,0.090879
433,0.091266
434,0.0912579
435,0.0911268
436,0.0914111
437,0.0917419
438,0.0920022
439,0.092199
440,0.0922961
441,0.0924643
442,0.0926278
443,0.0928509
444,0.0933773
445,0.0936822
446,0.0938083
447,0.0943164
448,0.0943819
449,0.0945008
450,0.0950049
451,0.0955008
452,0.0955792
453,0.095686
454,0.0960438
455,0.0962825
456,0.0965904
457,0.0969178
458,0.0969651
459,0.097279
460,0.0975358
461,0.097264
462,0.0973912
463,0.0977224
464,0.0980466
465,0.098125
466,0.0983179
467,0.0985493
468,0.0986887
469,0.0986041
470,0.098695
471,0.0990273
472,0.0994625
473,0.0995236
474,0.0996345
475,0.0998524
476,0.0999139
477,0.100027
478,0.100174
479,0.100333
480,0.100844
481,0.101222
482,0.101228
483,0.101197
484,0.101486
485,0.101832
486,0.102252
487,0.102603
488,0.102946
489,0.103237
490,0.10346
491,0.104106
492,0.104711
493,0.105068
494,0.105655
495,0.106255
496,0.106844
497,0.107387
498,0.107921
499,0.108599
500,0.109464
501,0.110343
502,0.110998
503,0.111686
504,0.112684
505,0.113791
506,0.114769
507,0.115776
508,0.116919
509,0.117879
510,0.119014
511,0.120639
512,0.121929
513,0.123071
514,0.124273
515,0.125698
516,0.127296
517,0.128864
518,0.130258
519,0.131671
520,0.133118
521,0.134557
522,0.13606
523,0.137568
524,0.139201
525,0.140823
526,0.142194
527,0.143753
528,0.145346
529,0.146926
530,0.14868
