# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Larix kaempferi trunk.
#wl,R
350,0.107759
351,0.10905
352,0.110399
353,0.110055
354,0.110029
355,0.110602
356,0.11269
357,0.114497
358,0.115361
359,0.115389
360,0.118336
361,0.119481
362,0.120189
363,0.12287
364,0.125105
365,0.12693
366,0.128681
367,0.130984
368,0.132847
369,0.133799
370,0.134985
371,0.137814
372,0.141624
373,0.144427
374,0.145616
375,0.146595
376,0.147964
377,0.149313
378,0.15175
379,0.15472
380,0.155049
381,0.156217
382,0.157872
383,0.158564
384,0.159039
385,0.159726
386,0.160339
387,0.161244
388,0.162519
389,0.163276
390,0.164096
391,0.164925
392,0.166084
393,0.166222
394,0.165688
395,0.165216
396,0.166544
397,0.166865
398,0.16712
399,0.16777
400,0.168151
401,0.168576
402,0.169111
403,0.169061
404,0.169083
405,0.169284
406,0.169299
407,0.169729
408,0.170095
409,0.170178
410,0.170459
411,0.170695
412,0.170811
413,0.171107
414,0.171399
415,0.171329
416,0.171365
417,0.172034
418,0.172612
419,0.172822
420,0.172772
421,0.17277
422,0.173083
423,0.173279
424,0.173415
425,0.173685
426,0.174135
427,0.17436
428,0.174716
429,0.174943
430,0.174823
431,0.174914
432,0.175293
433,0.175629
434,0.17582
435,0.176143
436,0.176819
437,0.177245
438,0.177361
439,0.177394
440,0.177584
441,0.177926
442,0.178316
443,0.178964
444,0.179399
445,0.179418
446,0.179768
447,0.180166
448,0.180416
449,0.180954
450,0.181467
451,0.18181
452,0.18177
453,0.182117
454,0.182473
455,0.182729
456,0.183131
457,0.183398
458,0.183643
459,0.18386
460,0.184113
461,0.184375
462,0.184593
463,0.184736
464,0.184964
465,0.18514
466,0.185467
467,0.185993
468,0.18665
469,0.186754
470,0.186868
471,0.187179
472,0.18758
473,0.187701
474,0.188003
475,0.188411
476,0.188652
477,0.188814
478,0.188997
479,0.189486
480,0.19001
481,0.190408
482,0.190539
483,0.190714
484,0.191227
485,0.191699
486,0.192402
487,0.192947
488,0.193492
489,0.19399
490,0.194499
491,0.195175
492,0.195921
493,0.196694
494,0.197437
495,0.19813
496,0.198931
497,0.19963
498,0.200471
499,0.201368
500,0.202322
501,0.203292
502,0.204226
503,0.205029
504,0.206057
505,0.207374
506,0.208302
507,0.209292
508,0.21047
509,0.211545
510,0.212694
511,0.214245
512,0.215523
513,0.216704
514,0.217876
515,0.219038
516,0.220194
517,0.221412
518,0.222585
519,0.223792
520,0.224941
521,0.225942
522,0.226934
523,0.228047
524,0.229095
525,0.22997
526,0.230805
527,0.231719
528,0.232596
529,0.233544
530,0.234348
531,0.234931
532,0.23548
533,0.23613
534,0.236684
535,0.237283
536,0.237875
537,0.238464
538,0.23914
539,0.23968
540,0.240127
541,0.240593
542,0.24108
543,0.241441
544,0.241854
545,0.242348
546,0.242895
547,0.243293
548,0.243588
549,0.244019
550,0.24471
551,0.244882
552,0.245276
553,0.245729
554,0.246039
555,0.246179
556,0.246282
557,0.24656
558,0.246728
