# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Larix kaempferi trunk.
#wl,R
350,0.0825407
351,0.0816773
352,0.0802848
353,0.0829641
354,0.0833872
355,0.0825858
356,0.0811592
357,0.0796366
358,0.0800814
359,0.0829851
360,0.0844482
361,0.0831215
362,0.0806036
363,0.0801343
364,0.0810362
365,0.0821051
366,0.0825717
367,0.0820538
368,0.0815937
369,0.0813068
370,0.0829102
371,0.0834267
372,0.0829387
373,0.0823815
374,0.0823084
375,0.0827463
376,0.0833441
377,0.0833306
378,0.0832523
379,0.0826434
380,0.0825314
381,0.08249
382,0.0823854
383,0.0830525
384,0.0836084
385,0.0841538
386,0.0842332
387,0.0831002
388,0.0832025
389,0.0854608
390,0.0847456
391,0.0844472
392,0.0849979
393,0.0855215
394,0.0853493
395,0.0849232
396,0.0850636
397,0.085298
398,0.0854394
399,0.085288
400,0.085719
401,0.0859216
402,0.0858306
403,0.0859619
404,0.0861397
405,0.0863498
406,0.0861511
407,0.0861495
408,0.0863273
409,0.0868498
410,0.0866614
411,0.0867227
412,0.087204
413,0.0871464
414,0.0871735
415,0.0871357
416,0.0874794
417,0.0877094
418,0.087737
419,0.087629
420,0.0878896
421,0.0880605
422,0.0880967
423,0.0885441
424,0.08864
425,0.0885654
426,0.0888958
427,0.0889343
428,0.089052
429,0.0893906
430,0.0891988
431,0.0891311
432,0.0893735
433,0.0895678
434,0.0896251
435,0.0897009
436,0.090047
437,0.0902006
438,0.0901972
439,0.0902838
440,0.090429
441,0.0906167
442,0.090772
443,0.0909742
444,0.0911416
445,0.0911751
446,0.0912023
447,0.0914127
448,0.0916175
449,0.0918484
450,0.0920767
451,0.0922347
452,0.09223
453,0.0924984
454,0.0927308
455,0.0928518
456,0.0928807
457,0.0930218
458,0.0932321
459,0.0931612
460,0.0933596
461,0.0936018
462,0.093689
463,0.0938925
464,0.0941179
465,0.0942548
466,0.0944626
467,0.0947046
468,0.09496
469,0.0949354
470,0.0950726
471,0.0953389
472,0.0955341
473,0.0957265
474,0.0959369
475,0.0960409
476,0.0961707
477,0.0963267
478,0.096529
479,0.0967099
480,0.0969802
481,0.0971961
482,0.0971896
483,0.0973028
484,0.0975767
485,0.0977655
486,0.097936
487,0.0981635
488,0.0985152
489,0.0985779
490,0.09867
491,0.0988915
492,0.0992802
493,0.0994099
494,0.0995776
495,0.0999717
496,0.100286
497,0.100473
498,0.100664
499,0.100908
500,0.101194
501,0.101479
502,0.101654
503,0.101817
504,0.102107
505,0.102523
506,0.10279
507,0.103039
508,0.103317
509,0.103583
510,0.103851
511,0.104302
512,0.104671
513,0.10491
514,0.105156
515,0.105496
516,0.105835
517,0.106208
518,0.106565
519,0.106926
520,0.107223
521,0.107437
522,0.107764
523,0.108152
524,0.10852
525,0.108832
526,0.109166
527,0.109555
528,0.109938
529,0.110337
530,0.110693
531,0.110971
532,0.111287
533,0.111645
534,0.111971
535,0.11238
536,0.11277
537,0.113159
538,0.113596
539,0.113975
540,0.114342
541,0.114746
542,0.115094
543,0.11541
544,0.115771
545,0.116188
546,0.116654
547,0.117061
548,0.117433
549,0.117868
550,0.118409
551,0.118679
552,0.119132
553,0.119641
554,0.120095
555,0.120442
556,0.12077
557,0.121203
558,0.121632
559,0.122002
560,0.12237
561,0.122782
562,0.123093
563,0.123465
564,0.123846
565,0.124278
566,0.124629
567,0.125085
568,0.125545
569,0.125916
570,0.126292
571,0.126691
572,0.127144
573,0.127583
574,0.127925
575,0.128408
576,0.128854
577,0.129229
578,0.129571
579,0.130059
580,0.130539
581,0.130991
582,0.131418
583,0.13187
584,0.132429
585,0.13294
586,0.13335
587,0.133803
588,0.134455
589,0.134985
590,0.135504
591,0.136003
592,0.136472
593,0.136921
594,0.137495
595,0.138088
596,0.138654
597,0.139179
598,0.139627
599,0.140288
600,0.140791
601,0.141263
602,0.141975
603,0.142486
604,0.143014
605,0.143638
606,0.144246
607,0.144895
608,0.145524
609,0.146053
610,0.146641
611,0.147306
612,0.147856
613,0.148425
614,0.149016
615,0.149548
616,0.150163
617,0.150878
618,0.151552
619,0.152226
620,0.152874
621,0.153535
622,0.15423
623,0.154912
624,0.155504
625,0.156166
626,0.156837
627,0.157509
628,0.158276
629,0.159021
630,0.159667
631,0.16033
632,0.160909
633,0.161544
634,0.162568
635,0.163335
636,0.16403
637,0.164803
638,0.165364
639,0.165889
640,0.166563
641,0.167196
642,0.167863
643,0.168477
644,0.169203
645,0.169856
646,0.170548
647,0.171341
648,0.172096
649,0.172768
650,0.173637
651,0.17448
652,0.175353
653,0.176269
654,0.177064
655,0.178114
656,0.179148
657,0.179848
658,0.180519
659,0.181175
660,0.181836
661,0.182632
662,0.183482
663,0.184147
664,0.184757
665,0.185592
666,0.186485
667,0.187386
668,0.188211
669,0.189127
670,0.190053
671,0.191113
672,0.192209
673,0.193287
674,0.194377
675,0.195523
676,0.196646
677,0.197889
678,0.199254
679,0.20073
680,0.202099
681,0.203607
682,0.205288
683,0.20714
684,0.209192
685,0.211219
686,0.213042
687,0.215061
688,0.217354
689,0.219457
690,0.221346
691,0.223346
692,0.225376
693,0.227197
694,0.229011
695,0.230798
696,0.232662
697,0.234255
698,0.235845
699,0.237607
700,0.239407
701,0.241056
702,0.242496
703,0.244291
704,0.246001
705,0.247331
706,0.248884
707,0.250684
708,0.252309
709,0.253687
710,0.255189
711,0.256908
712,0.258475
713,0.259898
714,0.261533
715,0.263001
716,0.264618
717,0.266533
718,0.267851
719,0.269073
720,0.270883
721,0.272489
722,0.274058
723,0.275432
724,0.276902
725,0.27878
726,0.280615
727,0.282422
728,0.283682
729,0.285187
730,0.286707
731,0.288338
732,0.28995
733,0.291512
734,0.293334
735,0.294914
736,0.2965
737,0.298245
738,0.300105
739,0.301776
740,0.303152
741,0.304607
742,0.306642
743,0.308158
744,0.309385
745,0.310835
746,0.312618
747,0.31447
748,0.315854
749,0.317716
750,0.319136
751,0.320568
752,0.322408
753,0.324054
754,0.325908
755,0.327893
756,0.329377
757,0.330744
758,0.332616
759,0.334471
760,0.335868
761,0.337298
762,0.339006
763,0.34068
764,0.342365
765,0.344167
766,0.345363
767,0.347199
768,0.349638
769,0.351189
770,0.351702
771,0.353293
772,0.355522
773,0.357198
774,0.358856
775,0.360713
776,0.362339
777,0.36404
778,0.365603
779,0.367442
780,0.369396
781,0.371392
782,0.372473
783,0.374241
784,0.376442
785,0.378314
786,0.379328
787,0.380872
788,0.382947
789,0.384981
790,0.386605
791,0.387659
792,0.388962
793,0.390545
794,0.392639
795,0.394529
796,0.396291
797,0.398309
798,0.399571
799,0.400847
800,0.403166
801,0.404801
802,0.406347
803,0.408827
804,0.410372
805,0.411711
806,0.413067
807,0.414811
808,0.416988
809,0.418274
810,0.419817
811,0.421591
812,0.423164
813,0.424794
814,0.426817
815,0.429078
816,0.430418
817,0.431472
818,0.433496
819,0.434936
820,0.436069
821,0.437418
822,0.439135
823,0.44049
824,0.442629
825,0.444218
826,0.445887
827,0.447541
828,0.448778
829,0.450689
830,0.452564
831,0.453582
832,0.455167
833,0.457001
834,0.458568
835,0.460113
836,0.461917
837,0.463056
838,0.464765
839,0.46565
840,0.465745
841,0.46783
842,0.470419
843,0.471422
844,0.473041
845,0.475103
846,0.476162
847,0.476888
848,0.478606
849,0.480274
850,0.481653
851,0.483671
852,0.48517
853,0.485843
854,0.487953
855,0.488414
856,0.489521
857,0.4919
858,0.493354
859,0.494209
860,0.494484
861,0.49751
862,0.499504
863,0.500222
864,0.502469
865,0.501591
866,0.503191
867,0.506222
868,0.50815
869,0.50897
870,0.509269
871,0.510328
872,0.512709
873,0.514967
874,0.513968
875,0.513301
876,0.515089
877,0.518105
878,0.519731
879,0.520728
880,0.52171
881,0.522518
882,0.523004
883,0.525094
884,0.527766
885,0.529844
886,0.530042
887,0.529615
888,0.530846
889,0.53235
890,0.534251
891,0.535068
892,0.536975
893,0.537342
894,0.538694
895,0.539939
896,0.540759
897,0.541481
898,0.543431
899,0.544702
900,0.545604
901,0.547428
902,0.548396
903,0.548945
904,0.550404
905,0.551858
906,0.552216
907,0.553156
908,0.555136
909,0.556046
910,0.555898
911,0.557214
912,0.558908
913,0.560036
914,0.560239
915,0.561851
916,0.563548
917,0.564394
918,0.565148
919,0.566162
920,0.566651
921,0.566669
922,0.568323
923,0.569624
924,0.56979
925,0.570689
926,0.573121
927,0.574094
928,0.574254
929,0.574785
930,0.575371
931,0.576514
932,0.577986
933,0.578799
934,0.579361
935,0.580103
936,0.580769
937,0.581425
938,0.582562
939,0.583808
940,0.584607
941,0.585328
942,0.586307
943,0.586327
944,0.586821
945,0.588449
946,0.589524
947,0.588993
948,0.589652
949,0.590882
950,0.591341
951,0.591755
952,0.593062
953,0.593208
954,0.593267
955,0.594239
956,0.595059
957,0.595934
958,0.596404
959,0.596054
960,0.596592
961,0.597577
962,0.598439
963,0.599232
964,0.599632
965,0.600102
966,0.599911
967,0.599477
968,0.60172
969,0.603023
970,0.60277
971,0.603281
972,0.603865
973,0.6038
974,0.604116
975,0.605927
976,0.606244
977,0.606736
978,0.607635
979,0.60717
980,0.608077
981,0.608377
982,0.609963
983,0.610316
984,0.610315
985,0.61157
986,0.612252
987,0.612566
988,0.612651
989,0.612827
990,0.613322
991,0.614515
992,0.614243
993,0.614262
994,0.614172
995,0.621334
996,0.6243
997,0.625324
998,0.625999
999,0.626856
1000,0.627589
1001,0.628103
1002,0.629292
1003,0.629481
1004,0.629627
1005,0.630045
1006,0.631495
1007,0.632135
1008,0.631562
1009,0.631441
1010,0.632636
1011,0.633259
1012,0.634931
1013,0.636492
1014,0.637268
1015,0.638311
1016,0.638269
1017,0.638729
1018,0.640806
1019,0.6416
1020,0.642151
1021,0.641591
1022,0.642377
1023,0.643318
1024,0.642836
1025,0.642973
1026,0.644652
1027,0.646419
1028,0.647121
1029,0.646957
1030,0.647438
1031,0.647516
1032,0.648046
1033,0.648673
1034,0.648963
1035,0.648854
1036,0.649958
1037,0.650712
1038,0.650696
1039,0.651265
1040,0.652602
1041,0.653422
1042,0.654037
1043,0.65601
1044,0.655273
1045,0.655934
1046,0.657419
1047,0.658023
1048,0.659068
1049,0.659376
1050,0.660449
1051,0.66086
1052,0.660634
1053,0.660558
1054,0.661637
1055,0.662845
1056,0.663124
1057,0.663244
1058,0.663598
1059,0.664689
1060,0.665489
1061,0.665781
1062,0.666514
1063,0.667943
1064,0.668256
1065,0.668309
1066,0.66893
1067,0.669622
1068,0.66988
1069,0.669543
1070,0.669801
1071,0.670525
1072,0.671733
1073,0.671632
1074,0.671515
1075,0.671856
1076,0.67403
1077,0.675273
1078,0.675837
1079,0.676326
1080,0.675532
1081,0.674689
1082,0.674828
1083,0.675752
1084,0.676773
1085,0.677663
1086,0.678262
1087,0.678382
1088,0.678688
1089,0.678425
1090,0.677916
1091,0.678905
1092,0.679178
1093,0.679722
1094,0.680747
1095,0.681387
1096,0.682072
1097,0.682612
1098,0.682842
1099,0.68266
1100,0.684599
1101,0.685703
1102,0.685671
1103,0.685682
1104,0.685618
1105,0.686054
1106,0.686619
1107,0.686841
1108,0.687381
1109,0.68741
1110,0.687446
1111,0.687605
1112,0.687659
1113,0.687473
1114,0.687714
1115,0.690116
1116,0.690948
1117,0.690586
1118,0.690645
1119,0.689729
1120,0.689859
1121,0.690175
1122,0.689839
1123,0.688797
1124,0.689651
1125,0.690092
1126,0.690362
1127,0.690165
1128,0.690038
1129,0.689556
1130,0.689682
1131,0.689448
1132,0.689784
1133,0.689434
1134,0.688885
1135,0.688761
1136,0.689442
1137,0.689294
1138,0.68929
1139,0.690044
1140,0.690649
1141,0.688618
1142,0.687894
1143,0.68821
1144,0.68732
1145,0.687676
1146,0.686394
1147,0.68517
1148,0.685703
1149,0.686849
1150,0.685861
1151,0.684067
1152,0.683759
1153,0.682636
1154,0.682624
1155,0.683084
1156,0.683784
1157,0.683717
1158,0.682153
1159,0.681451
1160,0.682825
1161,0.684221
1162,0.683843
1163,0.683195
1164,0.682082
1165,0.680963
1166,0.681847
1167,0.682822
1168,0.682914
1169,0.681224
1170,0.680819
1171,0.679728
1172,0.679508
1173,0.680302
1174,0.681246
1175,0.682989
1176,0.683512
1177,0.682962
1178,0.682339
1179,0.681346
1180,0.681288
1181,0.68131
1182,0.682001
1183,0.682435
1184,0.682893
1185,0.684062
1186,0.685063
1187,0.684539
1188,0.684052
1189,0.684818
1190,0.684612
1191,0.6845
1192,0.684982
1193,0.684702
1194,0.685205
1195,0.685081
1196,0.684817
1197,0.685552
1198,0.68657
1199,0.686135
1200,0.686809
1201,0.687403
1202,0.686632
1203,0.687022
1204,0.688332
1205,0.689005
1206,0.687921
1207,0.687511
1208,0.688628
1209,0.688972
1210,0.689067
1211,0.69017
1212,0.690369
1213,0.689374
1214,0.689249
1215,0.690778
1216,0.690952
1217,0.69119
1218,0.69206
1219,0.69347
1220,0.694407
1221,0.694629
1222,0.694727
1223,0.69588
1224,0.696351
1225,0.695977
1226,0.696065
1227,0.69738
1228,0.698111
1229,0.698263
1230,0.698046
1231,0.697668
1232,0.698333
1233,0.699415
1234,0.699682
1235,0.701468
1236,0.701524
1237,0.701597
1238,0.702063
1239,0.703157
1240,0.704071
1241,0.70383
1242,0.703787
1243,0.704306
1244,0.705003
1245,0.705021
1246,0.704669
1247,0.704783
1248,0.706585
1249,0.707033
1250,0.706523
1251,0.707385
1252,0.708355
1253,0.708466
1254,0.709604
1255,0.709937
1256,0.709122
1257,0.71003
1258,0.710848
1259,0.711364
1260,0.711258
1261,0.711265
1262,0.71171
1263,0.711499
1264,0.711634
1265,0.711856
1266,0.712249
1267,0.712719
1268,0.711986
1269,0.713073
1270,0.71439
1271,0.714353
1272,0.715366
1273,0.71479
1274,0.71373
1275,0.713729
1276,0.713539
1277,0.713184
1278,0.713922
1279,0.714345
1280,0.714789
