# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Quercus myrsinifolia trunk.
#wl,R
350,0.0456083
351,0.0522941
352,0.0534024
353,0.0479488
354,0.0468993
355,0.0514131
356,0.0523043
357,0.0527522
358,0.0515816
359,0.0497869
360,0.0554356
361,0.0572482
362,0.0558182
363,0.0555432
364,0.0528806
365,0.0536182
366,0.0572525
367,0.0562079
368,0.0558509
369,0.0552642
370,0.0542201
371,0.0567709
372,0.0584872
373,0.0577044
374,0.0549878
375,0.0557202
376,0.0561716
377,0.0550599
378,0.0549825
379,0.0566053
380,0.0571101
381,0.055362
382,0.0573525
383,0.058484
384,0.0580123
385,0.0577893
386,0.0580092
387,0.0588966
388,0.0598933
389,0.0591329
390,0.0587902
391,0.0586527
392,0.0584486
393,0.0600954
394,0.0611894
395,0.0609493
396,0.0598738
397,0.0596874
398,0.0599057
399,0.0602508
400,0.0614714
401,0.06094
402,0.0600513
403,0.0606101
404,0.0611885
405,0.0611846
406,0.0606993
407,0.0606725
408,0.0606719
409,0.0609746
410,0.0614785
411,0.0615923
412,0.0613278
413,0.061236
414,0.0618859
415,0.0623934
416,0.0620471
417,0.0615788
418,0.0627862
419,0.0627164
420,0.0624704
421,0.0629858
422,0.0626691
423,0.0626563
424,0.063085
425,0.0636525
426,0.0633809
427,0.0630446
428,0.0633374
429,0.0638865
430,0.0640989
431,0.0638979
432,0.0634291
433,0.0639312
434,0.0643382
435,0.0645021
436,0.0648433
437,0.0650898
438,0.0651858
439,0.0652809
440,0.0658024
441,0.0660532
442,0.0660065
443,0.0660673
444,0.0666036
445,0.0669411
446,0.0669915
447,0.0672754
448,0.0675208
449,0.0678713
450,0.0683241
451,0.0687194
452,0.0686428
453,0.0685485
454,0.0688596
455,0.0691027
456,0.069447
457,0.0698218
458,0.0697807
459,0.0699389
460,0.0703193
461,0.0706453
462,0.0705665
463,0.0704763
464,0.0707011
465,0.0713436
466,0.0714964
467,0.0714528
468,0.0716483
469,0.0719232
470,0.0721081
471,0.0723123
472,0.0727992
473,0.0730282
474,0.0731149
475,0.0731393
476,0.0734071
477,0.073391
478,0.0733972
479,0.0738855
480,0.074277
481,0.0744155
482,0.0744141
483,0.0748125
484,0.0751389
485,0.0753897
486,0.0758181
487,0.0759548
488,0.0761672
489,0.0765107
490,0.0768731
491,0.0772948
492,0.0777276
493,0.07815
494,0.0785385
495,0.0789849
496,0.0794694
497,0.0798962
498,0.0803728
499,0.0809764
500,0.0816522
501,0.0821353
502,0.0828493
503,0.0835716
504,0.0841103
505,0.0849154
506,0.0856289
507,0.08627
508,0.0869256
509,0.0878411
510,0.0887175
511,0.0895287
512,0.0904305
513,0.0913098
514,0.0921616
515,0.0929986
516,0.0938966
517,0.0947234
518,0.0954544
519,0.0964174
520,0.0974516
521,0.0983778
522,0.0991712
523,0.0999738
524,0.100769
525,0.101517
526,0.102234
527,0.103096
528,0.103914
529,0.104629
530,0.105442
531,0.106049
532,0.106538
533,0.107081
534,0.107702
535,0.10838
536,0.10899
537,0.109454
538,0.109982
539,0.110565
540,0.111225
541,0.11162
542,0.112026
543,0.112544
544,0.113065
545,0.113552
546,0.114058
547,0.114553
548,0.115047
549,0.115521
550,0.116111
551,0.116486
552,0.116926
553,0.117451
554,0.117961
555,0.118197
556,0.118581
557,0.11911
558,0.119402
559,0.119678
560,0.11997
561,0.120268
562,0.120385
563,0.120578
564,0.120785
565,0.120962
566,0.120999
567,0.121229
568,0.121467
569,0.121465
570,0.121504
571,0.121649
572,0.121804
573,0.121833
574,0.121833
575,0.122008
576,0.122076
577,0.122102
578,0.122187
579,0.122395
580,0.122524
581,0.122669
