# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Betula platyphylla trunk.
#wl,R
350,0.312311
351,0.318113
352,0.318702
353,0.317916
354,0.317575
355,0.318518
356,0.323149
357,0.320232
358,0.319285
359,0.326564
360,0.325703
361,0.324239
362,0.325743
363,0.329162
364,0.331309
365,0.330905
366,0.330029
367,0.331523
368,0.333588
369,0.334514
370,0.33492
371,0.335376
372,0.339463
373,0.342597
374,0.33911
375,0.339112
376,0.341512
377,0.343976
378,0.345295
379,0.345907
380,0.347042
381,0.349153
382,0.348953
383,0.35022
384,0.351961
385,0.353754
386,0.353252
387,0.353865
388,0.35681
389,0.357911
390,0.358278
391,0.359472
392,0.362028
393,0.362602
394,0.363605
395,0.365304
396,0.366456
397,0.366685
398,0.367761
399,0.369826
400,0.370409
401,0.371492
402,0.372801
403,0.373372
404,0.373888
405,0.375465
406,0.376655
407,0.376485
408,0.37698
409,0.378346
410,0.379666
411,0.381308
412,0.381628
413,0.381612
414,0.383072
415,0.383435
416,0.383796
417,0.385065
418,0.386614
419,0.387662
420,0.388327
421,0.388833
422,0.389712
423,0.390551
424,0.390883
425,0.391366
426,0.392964
427,0.393853
428,0.394775
429,0.395696
430,0.395755
431,0.396251
432,0.397263
433,0.398095
434,0.398784
435,0.39975
436,0.400917
437,0.402162
438,0.402957
439,0.403372
440,0.403948
441,0.404928
442,0.40592
443,0.407122
444,0.408229
445,0.40915
446,0.410137
447,0.411095
448,0.41212
449,0.413532
450,0.41483
451,0.41607
452,0.416345
453,0.417078
454,0.418011
455,0.419215
456,0.420205
457,0.420427
458,0.420892
459,0.421565
460,0.422485
461,0.423369
462,0.423989
463,0.424596
464,0.425307
465,0.425641
466,0.426285
467,0.427476
468,0.429018
469,0.429118
470,0.42949
471,0.43038
472,0.4313
473,0.431747
474,0.432564
475,0.433394
476,0.433957
477,0.434361
478,0.434885
479,0.435878
480,0.437021
481,0.437964
482,0.438251
483,0.43835
484,0.439324
485,0.44014
486,0.441157
487,0.441983
488,0.442921
489,0.443812
490,0.444475
491,0.445647
492,0.446865
493,0.447946
494,0.449148
495,0.45039
496,0.451638
497,0.452649
498,0.454043
499,0.455483
500,0.456951
501,0.458547
502,0.459629
503,0.460735
504,0.462522
505,0.464804
506,0.4664
507,0.467802
508,0.469421
509,0.471097
510,0.472783
511,0.475135
512,0.477098
513,0.478796
514,0.480454
515,0.48219
516,0.484043
517,0.485953
518,0.487636
519,0.489493
520,0.49117
521,0.492474
522,0.493826
523,0.495536
524,0.497207
525,0.498505
526,0.499535
527,0.500952
528,0.502404
529,0.503824
530,0.505048
531,0.505865
532,0.506729
533,0.507827
534,0.50869
535,0.509658
536,0.510621
537,0.511585
538,0.512822
539,0.513817
540,0.514688
541,0.515668
542,0.516385
543,0.516856
544,0.517592
545,0.518586
546,0.519682
547,0.5204
548,0.521107
549,0.521822
550,0.523166
551,0.523638
552,0.524512
553,0.525528
554,0.526316
555,0.526861
556,0.527224
557,0.527981
558,0.528688
559,0.528983
560,0.529272
561,0.529805
562,0.529986
563,0.530335
564,0.530641
565,0.53097
566,0.531102
567,0.531731
568,0.532172
569,0.53223
570,0.532445
571,0.532883
572,0.533224
573,0.533522
574,0.533482
575,0.534033
576,0.534303
577,0.534235
578,0.534282
579,0.534862
580,0.535389
581,0.535868
582,0.536152
583,0.536448
584,0.537215
585,0.537825
586,0.537883
587,0.538069
588,0.539101
589,0.539657
590,0.540137
591,0.540286
592,0.540544
593,0.540718
594,0.541163
595,0.541775
596,0.542321
597,0.542725
598,0.542819
599,0.543571
600,0.543776
601,0.544053
602,0.54489
603,0.545007
604,0.545309
605,0.545856
606,0.546319
607,0.546909
608,0.547292
609,0.547421
610,0.547757
611,0.548238
612,0.548382
613,0.548528
