# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Betula ermanii trunk.
#wl,R
350,0.112127
351,0.111646
352,0.110152
353,0.110258
354,0.11027
355,0.110372
356,0.111199
357,0.107424
358,0.106385
359,0.109467
360,0.110891
361,0.110095
362,0.108648
363,0.109595
364,0.109819
365,0.109966
366,0.111013
367,0.111439
368,0.1114
369,0.110719
370,0.109972
371,0.111216
372,0.11357
373,0.113506
374,0.113408
375,0.113523
376,0.113344
377,0.114308
378,0.115119
379,0.114435
380,0.115377
381,0.116218
382,0.116639
383,0.116981
384,0.117557
385,0.118215
386,0.117843
387,0.118253
388,0.119072
389,0.119482
390,0.119084
391,0.119013
392,0.119627
393,0.120686
394,0.121624
395,0.122266
396,0.122036
397,0.122634
398,0.123173
399,0.12302
400,0.123548
401,0.123863
402,0.12391
403,0.12466
404,0.125228
405,0.125645
406,0.125259
407,0.125576
408,0.126057
409,0.1265
410,0.127189
411,0.127629
412,0.127702
413,0.128242
414,0.128645
415,0.128703
416,0.129014
417,0.129511
418,0.129928
419,0.130354
420,0.130716
421,0.130958
422,0.131181
423,0.13168
424,0.132026
425,0.132397
426,0.133092
427,0.133367
428,0.133689
429,0.134105
430,0.134074
431,0.134313
432,0.13503
433,0.135428
434,0.135738
435,0.13618
436,0.136815
437,0.137309
438,0.137599
439,0.137864
440,0.138274
441,0.138765
442,0.139211
443,0.139802
444,0.140357
445,0.140714
446,0.141059
447,0.141553
448,0.142015
449,0.142765
450,0.143321
451,0.143764
452,0.144078
453,0.144547
454,0.145038
455,0.145493
456,0.145972
457,0.146375
458,0.146786
459,0.14719
460,0.147578
461,0.147965
462,0.148336
463,0.148844
464,0.149278
465,0.149435
466,0.149892
467,0.150611
468,0.151459
469,0.15149
470,0.151802
471,0.152354
472,0.152864
473,0.153259
474,0.153778
475,0.15431
476,0.154503
477,0.154894
478,0.155495
479,0.155973
480,0.156563
481,0.157089
482,0.157395
483,0.157622
484,0.158145
485,0.158718
486,0.159381
487,0.159957
488,0.160574
489,0.161073
490,0.161511
491,0.162068
492,0.162776
493,0.163425
494,0.16408
495,0.164796
496,0.165535
497,0.166138
498,0.166816
499,0.167636
500,0.168459
501,0.16925
502,0.169931
503,0.170547
504,0.171321
505,0.172243
506,0.173019
507,0.173802
508,0.174655
509,0.175422
510,0.176271
511,0.177438
512,0.178217
513,0.179027
514,0.179871
515,0.180686
516,0.181463
517,0.182291
518,0.183089
519,0.183888
520,0.184626
521,0.185238
522,0.185902
523,0.186696
524,0.187449
525,0.188054
526,0.188621
527,0.189288
528,0.189973
529,0.19065
530,0.191243
531,0.191692
532,0.192145
533,0.192707
534,0.193193
535,0.193681
536,0.194177
537,0.1947
538,0.195333
539,0.195875
540,0.196329
541,0.196789
542,0.197321
543,0.197709
544,0.198122
545,0.198625
546,0.199151
547,0.199615
548,0.200123
549,0.200618
550,0.201358
551,0.201714
552,0.202146
553,0.202691
554,0.203167
555,0.203547
556,0.203823
557,0.204275
558,0.204767
559,0.205044
560,0.205305
561,0.205647
562,0.205871
563,0.206152
564,0.206403
565,0.206664
