# This file was made on 2013/09/20 by Hibiki M. Noda.
# Reflectance spectrum of Betula ermanii trunk.
#wl,R
350,0.163448
351,0.162217
352,0.160206
353,0.15629
354,0.158969
355,0.161925
356,0.161571
357,0.159452
358,0.15868
359,0.16005
360,0.159458
361,0.158066
362,0.157018
363,0.157632
364,0.15923
365,0.160269
366,0.159524
367,0.160469
368,0.160711
369,0.159382
370,0.15896
371,0.159606
372,0.160858
373,0.162003
374,0.161791
375,0.161656
376,0.162225
377,0.162351
378,0.163133
379,0.163825
380,0.16464
381,0.164969
382,0.164619
383,0.165318
384,0.165339
385,0.165383
386,0.165443
387,0.165876
388,0.166848
389,0.167519
390,0.167676
391,0.16777
392,0.168251
393,0.169105
394,0.169647
395,0.16991
396,0.169801
397,0.170561
398,0.17125
399,0.171172
400,0.171612
401,0.172217
402,0.172962
403,0.173054
404,0.173301
405,0.173749
406,0.173841
407,0.174141
408,0.174547
409,0.175221
410,0.175845
411,0.176416
412,0.176903
413,0.177081
414,0.17748
415,0.177645
416,0.177758
417,0.178641
418,0.179474
419,0.179926
420,0.180344
421,0.180751
422,0.181339
423,0.181642
424,0.181969
425,0.182538
426,0.183529
427,0.184003
428,0.184501
429,0.184922
430,0.185271
431,0.185731
432,0.186219
433,0.18681
434,0.187246
435,0.187804
436,0.188631
437,0.189311
438,0.189703
439,0.189946
440,0.190545
441,0.191201
442,0.191613
443,0.192376
444,0.193191
445,0.193826
446,0.194477
447,0.195166
448,0.1957
449,0.196608
450,0.197405
451,0.198052
452,0.198427
453,0.199108
454,0.199799
455,0.200403
456,0.201111
457,0.201711
458,0.202319
459,0.202923
460,0.203562
461,0.204257
462,0.205023
463,0.205618
464,0.206246
465,0.206753
466,0.207564
467,0.208466
468,0.20943
469,0.209945
470,0.210544
471,0.211363
472,0.212182
473,0.212763
474,0.213529
475,0.214357
476,0.215133
477,0.21581
478,0.216479
479,0.217315
480,0.218213
481,0.21899
482,0.219504
483,0.219995
484,0.220856
485,0.221668
486,0.222759
487,0.223587
488,0.224339
489,0.225149
490,0.225923
491,0.226838
492,0.227748
493,0.228662
494,0.22959
495,0.230573
496,0.231573
497,0.232387
498,0.233309
499,0.234341
500,0.235438
501,0.236516
502,0.23737
503,0.238221
504,0.239329
505,0.240643
506,0.241685
507,0.242657
508,0.243647
509,0.244712
510,0.245756
511,0.247197
512,0.248371
513,0.249401
514,0.250437
515,0.251515
516,0.25266
517,0.25384
518,0.254897
519,0.256109
520,0.2572
521,0.258086
522,0.259033
523,0.260276
524,0.261473
525,0.262333
526,0.263391
527,0.264563
528,0.265649
529,0.26682
530,0.267898
531,0.2688
532,0.269792
533,0.270826
534,0.271732
535,0.272756
536,0.273813
537,0.27489
538,0.27609
539,0.277211
540,0.278236
541,0.279285
542,0.28031
543,0.281188
544,0.282142
545,0.283259
546,0.284423
547,0.285456
548,0.286465
549,0.287527
550,0.288946
551,0.289817
552,0.290923
553,0.292083
554,0.293094
555,0.294036
556,0.294957
557,0.296096
558,0.297118
559,0.297977
560,0.298829
561,0.29979
562,0.300597
563,0.301501
564,0.302374
565,0.303284
566,0.304156
567,0.305303
568,0.306317
569,0.307108
570,0.307982
571,0.309015
572,0.309967
573,0.310923
574,0.31168
575,0.312758
576,0.313674
577,0.314421
578,0.315194
579,0.316248
580,0.317291
581,0.318307
582,0.319226
583,0.320202
584,0.321448
585,0.322583
586,0.323382
587,0.324248
588,0.32564
589,0.326766
590,0.327824
591,0.32873
592,0.329704
593,0.33059
594,0.331723
595,0.332925
596,0.334033
597,0.335039
598,0.33591
599,0.337182
600,0.338098
601,0.339069
602,0.340454
603,0.341363
604,0.342344
605,0.343484
606,0.344633
607,0.345889
608,0.346973
609,0.347888
610,0.348944
611,0.350121
612,0.3511
613,0.352115
614,0.353152
615,0.354025
616,0.355025
617,0.356234
618,0.357469
619,0.358654
620,0.359742
621,0.360832
622,0.362035
623,0.363207
624,0.364158
625,0.365149
626,0.366258
627,0.367443
628,0.368687
629,0.369862
630,0.370826
631,0.371917
632,0.372814
633,0.37379
634,0.375574
635,0.376675
636,0.377635
637,0.378817
638,0.379541
639,0.380121
